"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0004888","MF","GO:0004888","transmembrane signaling receptor activity","30/3920","109/22005",0.00785565340006828,0.0597340773391331,0.0477315886632601,"ATGLR3.4/LecRK-S.1/NA/AHK3/ATSERK2/HT1/ARK1/TMK1/PSY1R/NA/ATSERK4/ATGLR2.9/EVR/AP4.3A/LecRK-IV.1/PXC3/LecRK-VI.1/LecRK-I.3/ATTOC159/ARK3/LecRK-VII.2/HAE/ATBRI1/ATGLR2.6/ATGLR2.5/AHK2/LecRK-S.7/LecRK-II.1/LecRK-I.7/LecRK-IX.2",30
"GO:0008237","MF","GO:0008237","metallopeptidase activity","25/3920","87/22005",0.00815157386673997,0.061376556173101,0.0490440409113458,"NA/FTSH8/AT3-MMP/FTSH1/VIR3/AJH2/NA/NA/NA/atLAP1/FTSH2/ARASP/NA/FtsHi3/IRP4/ATPREP1/NA/NA/NA/NA/NA/AMOS1/FTSH5/FTSH11/ftsh9",25
"GO:0015291","MF","GO:0015291","secondary active transmembrane transporter activity","63/3920","265/22005",0.00829285835212005,0.0618341282954194,0.0494096721439549,"ATKEA1/NA/EMB30/ATBOR4/ATNTT2/SULTR1;3/AST91/AtNPF7.3/NA/DTX33/AtNCL/ABS4/ATGPT2/ATCHX16/NA/ABCI17/DTX14/BOR5/ATNHX6/MEE65/ATDTX1/NA/NA/NA/ATPUMP5/UXT1/ATINT1/AtBOR1/ATPPT2/NA/ATFRD3/NA/SULTR4;2/SULTR3;4/NA/ORF02/ATCLC-B/MPT2/ATCAX3/AST12/ATCHX20/ANTR2/SULTR3;2/ATKEA3/ATHAK5/ABS3/ATCHX26/AAC2/ZIF1/ER-ANT1/CAX7/PHT4;5/AT-NHX1/ATCLC-A/ATCHX18/NA/APT1/bige1b/NA/ATGPT1/DiT2.2/DCT/NA",63
"GO:0016722","MF","GO:0016722","oxidoreductase activity, oxidizing metal ions","7/3920","15/22005",0.00957345285028835,0.0706962672021294,0.0564911236003857,"ATFRO2/ATFER4/ETFQO/ATFER1/ATFRO6/ATFRO7/ATFRO8",7
"GO:0004499","MF","GO:0004499","N,N-dimethylaniline monooxygenase activity","10/3920","26/22005",0.0105154071167585,0.0769126920540052,0.0614584696648644,"YUC9/FMOGS-OX6/FMO/FMO1/FMO/FMO/FMO/FMO/YUC7/NA",10
"GO:0015036","MF","GO:0015036","disulfide oxidoreductase activity","23/3920","80/22005",0.0107892710153269,0.0769546436350771,0.0614919918301123,"ATHM1/ATGRXS13/ATDHAR1/GRX480/ATHX/NA/AERO1/NA/NA/ATGR2/GRXS6/NA/GRXS8/GRXS5/GRXS3/ROXY21/NA/NA/ROXY20/ROXY2/PDI/AtGRXC2/DCC1",23
"GO:0005375","MF","GO:0005375","copper ion transmembrane transporter activity","6/3920","12/22005",0.0110221494789824,0.0769546436350771,0.0614919918301123,"ATZIP4/COPT6/COPT2/ATHMA8/HMA7/COPT1",6
"GO:0008271","MF","GO:0008271","secondary active sulfate transmembrane transporter activity","6/3920","12/22005",0.0110221494789824,0.0769546436350771,0.0614919918301123,"SULTR1;3/AST91/SULTR4;2/SULTR3;4/AST12/SULTR3;2",6
"GO:0009044","MF","GO:0009044","xylan 1,4-beta-xylosidase activity","6/3920","12/22005",0.0110221494789824,0.0769546436350771,0.0614919918301123,"ATBXL2/NA/ARAF/NA/ATBXL1/ATBXL4",6
"GO:0046556","MF","GO:0046556","alpha-L-arabinofuranosidase activity","6/3920","12/22005",0.0110221494789824,0.0769546436350771,0.0614919918301123,"ATBXL2/NA/ARAF/NA/ATBXL1/ATBXL4",6
"GO:0033293","MF","GO:0033293","monocarboxylic acid binding","15/3920","46/22005",0.0111374692086158,0.0770592464163685,0.0615755765635181,"MLP423/NA/AtPYL4/PYL6/BCE2/NA/PYR1/AtPYL5/NA/ATNPR3/PYL1/PYL8/NA/AtLTP4.4/AtLTP4.5",15
"GO:0016759","MF","GO:0016759","cellulose synthase activity","13/3920","38/22005",0.0114625898417307,0.0786006160575817,0.0628072356929416,"ATCSLD5/ATCSLA03/ATCSLA10/ATCSLE1/ATCSLB03/ATCSLB04/ATCSLA14/ATCSLB06/ATCSLG3/ATCSLG2/ATCSLG1/CESA5/CESA6",13
"GO:0015179","MF","GO:0015179","L-amino acid transmembrane transporter activity","8/3920","19/22005",0.0117831229537057,0.0800835259154512,0.0639921814812336,"UMAMIT28/SIAR1/CAT5/ATPROT3/UMAMIT14/UMAMIT29/BOU/DCT",8
"GO:0102336","MF","GO:0102336","3-oxo-arachidoyl-CoA synthase activity","9/3920","23/22005",0.0132300101587256,0.0868431436059936,0.0693935755513902,"KCS1/DAISY/KCS9/KCS11/KCS12/HIC/KCS14/KCS16/KCS20",9
"GO:0102337","MF","GO:0102337","3-oxo-cerotoyl-CoA synthase activity","9/3920","23/22005",0.0132300101587256,0.0868431436059936,0.0693935755513902,"KCS1/DAISY/KCS9/KCS11/KCS12/HIC/KCS14/KCS16/KCS20",9
"GO:0102338","MF","GO:0102338","3-oxo-lignoceronyl-CoA synthase activity","9/3920","23/22005",0.0132300101587256,0.0868431436059936,0.0693935755513902,"KCS1/DAISY/KCS9/KCS11/KCS12/HIC/KCS14/KCS16/KCS20",9
"GO:0102756","MF","GO:0102756","very-long-chain 3-ketoacyl-CoA synthase activity","9/3920","23/22005",0.0132300101587256,0.0868431436059936,0.0693935755513902,"KCS1/DAISY/KCS9/KCS11/KCS12/HIC/KCS14/KCS16/KCS20",9
"GO:0015926","MF","GO:0015926","glucosidase activity","33/3920","127/22005",0.0135330331241914,0.0880794020286354,0.0703814300749649,"NA/ATBETAFRUCT4/A/N-InvG/BGLU1/BGLU34/ATBG1/BGLU46/NA/BGLU15/BGLU25/ATSFR2/BGLU23/BGLU44/BGLU19/AtBG2/BGLU27/BGLU16/BGLU30/NA/NA/NA/BGLU47/NA/BGLU9/AtBGLU10/ATCHIA/BGLU37/BGLU24/ATBG_PPAP/NA/NA/NA/NA",33
"GO:0016760","MF","GO:0016760","cellulose synthase (UDP-forming) activity","10/3920","27/22005",0.0140853356287207,0.0897794183050278,0.0717398586510844,"ATCSLD5/ATCSLE1/ATCSLB03/ATCSLB04/ATCSLB06/ATCSLG3/ATCSLG2/ATCSLG1/CESA5/CESA6",10
"GO:0016620","MF","GO:0016620","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","14/3920","43/22005",0.0141449343944119,0.0897794183050278,0.0717398586510844,"HEMA2/GAPA-2/ATCCR1/GAPB/AtHEMA1/ATCCR2/ATP5CS/GAPC/GAPA/FAR4/FAR5/P5CS2/FAR1/ALDH12A1",14
"GO:0016854","MF","GO:0016854","racemase and epimerase activity","14/3920","43/22005",0.0141449343944119,0.0897794183050278,0.0717398586510844,"ATUGE1/UGE3/NDF2/MEE25/NA/NA/DAAR1/UGE5/ATECI3/ATUGE2/AIM1/NA/GME/EMB2728",14
"GO:0015562","MF","GO:0015562","efflux transmembrane transporter activity","7/3920","16/22005",0.0144387300896232,0.0905342721988462,0.0723430382290671,"ATBOR4/ABCG40/SIAR1/ATDTX1/ABCG31/AtBOR1/ZIF2",7
"GO:0016846","MF","GO:0016846","carbon-sulfur lyase activity","11/3920","31/22005",0.0144996295318465,0.0905342721988462,0.0723430382290671,"AtGLYI2/ATGLX1/TAR4/ALF1/ACC4/ACS9/ACS11/CORI3/ACS8/DES1/ACS5",11
"GO:0008324","MF","GO:0008324","cation transmembrane transporter activity","92/3920","417/22005",0.0147278965551164,0.0912179399542695,0.0728893352430635,"UMAMIT28/ATKEA1/ATGLR3.4/ZIP5/ATZIP4/AtAVP1/ERD4/OSCA1.8/AtNPF7.3/NA/AtNCL/ABS4/RXW8/ATIRT3/ATCHX16/VHA-E3/AtOCT1/ATNHX6/AHA9/MEE65/NA/COPT6/ATGLR2.9/ZIP3/CAT5/ATPROT3/UMAMIT14/ATKT2/ACA4/ATINT1/ATCNGC11/ATCDF1/ZIF2/SKOR/ATFRD3/AtZIP1/AQP1/NA/ACA13/AMT1;5/AMT1;3/ATCLC-B/AHA8/COPT2/ATCAX3/ATCHX20/NA/MTP8/ATMTP3/ACA12/NA/UMAMIT29/ATPC1/ATKEA3/ATHAK5/NA/ATIRT1/MEB1/ATHMA3/PDE334/ATVHA-C1/ATCHX26/ATGLR2.6/ATGLR2.5/ATP5/ZIF1/KUP8/ATCNGC2/CAX7/ATHMA8/ATIREG3/AT-NHX1/ATCLC-A/ATCHX18/NA/HMA7/BOU/APC2/ATCNGC4/ATKCO1/ATCNGC5/COPT1/AHA11/ATPA/ATPF/ATPH/ATPI/ATPE/AthCF1beta/ATP9/ATP6-2/ATP1",92
"GO:0004864","MF","GO:0004864","protein phosphatase inhibitor activity","8/3920","20/22005",0.0166256492590074,0.101337290721569,0.0809753844444553,"MLP423/NA/AtPYL4/PYL6/PYR1/AtPYL5/PYL1/PYL8",8
"GO:0005315","MF","GO:0005315","inorganic phosphate transmembrane transporter activity","8/3920","20/22005",0.0166256492590074,0.101337290721569,0.0809753844444553,"ATGPT2/ABCI17/ORF02/MPT2/ANTR2/PHT4;5/APT1/ATGPT1",8
"GO:0051213","MF","GO:0051213","dioxygenase activity","30/3920","115/22005",0.01696382230442,0.102584374250351,0.0819718889637536,"ATGA2OX4/NA/HPD/ACO3/FMO1/ATLOX1/ATLOX4/ATNCED9/ATGA3OX2/GSL-OH/ARD/GAS2/ALPHA-DOX1/JAO/S8H/F6'H1/ATNCED3/JMJ30/ATLOX2/DIN11/NA/ATARD2/ANS/AT2301/ATCCD8/NA/PCO1/AtDMR6/PCO2/AT2353",30
"GO:0015108","MF","GO:0015108","chloride transmembrane transporter activity","6/3920","13/22005",0.017423418302672,0.103968791759637,0.0830781326697758,"MEE65/ATCLC-B/NPF2.4/ATCLC-E/ATCLC-A/ATCLC-C",6
"GO:0005261","MF","GO:0005261","cation channel activity","28/3920","106/22005",0.0174635079908765,0.103968791759637,0.0830781326697758,"ATGLR3.4/ERD4/OSCA1.8/NA/RXW8/NA/ATGLR2.9/ATCNGC11/SKOR/NA/NA/ATPC1/NA/ATGLR2.6/ATGLR2.5/ATP5/ATCNGC2/NA/ATKCO1/ATCNGC5/ATPA/ATPF/ATPH/ATPI/ATPE/AthCF1beta/ATP9/ATP1",28
"GO:0016840","MF","GO:0016840","carbon-nitrogen lyase activity","9/3920","24/22005",0.0178885446092346,0.104873299693833,0.0838008959998695,"SS3/NA/PDX1L4/ATPDX1.1/SSL5/ATPAL2/AtGGCT2;2/ATPDX1/ATPDX2",9
"GO:0016899","MF","GO:0016899","oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor","9/3920","24/22005",0.0178885446092346,0.104873299693833,0.0838008959998695,"AtGulLO5/AtGulLO2/HAOX1/GOX2/GOX1/ATFAO3/GOX3/NA/AtBBE21",9
"GO:0080030","MF","GO:0080030","methyl indole-3-acetate esterase activity","12/3920","36/22005",0.0184211889743338,0.106755263977594,0.0853047134031484,"NA/ATMES7/ATMES8/ACL/ATMES3/ATMES11/ATCXE13/ATMES10/ATMES12/ATMES16/ATMES9/AtCXE18",12
"GO:0019203","MF","GO:0019203","carbohydrate phosphatase activity","10/3920","28/22005",0.0184875652461197,0.106755263977594,0.0853047134031484,"ATF2KP/ATSPP1/TPPE/NA/LSF2/ATPTPKIS1/cfbp1/SBPASE/TPPI/TPPJ",10
"GO:0030145","MF","GO:0030145","manganese ion binding","16/3920","53/22005",0.0192491890887831,0.110323710598398,0.0881561448449373,"GL22/AtSLP1/NA/ATGER1/atLAP1/iPGAM2/GLP9/NA/ATGER3/NA/NA/NA/NA/NA/NA/ATGER2",16
"GO:0015140","MF","GO:0015140","malate transmembrane transporter activity","5/3920","10/22005",0.0203991805176398,0.115126479420531,0.0919938836378422,"ALMT1/ATPUMP5/ATSDAT/DiT2.2/DCT",5
"GO:0015116","MF","GO:0015116","sulfate transmembrane transporter activity","7/3920","17/22005",0.0208379115987936,0.115126479420531,0.0919938836378422,"SULTR1;3/AST91/ATPUMP5/SULTR4;2/SULTR3;4/AST12/SULTR3;2",7
"GO:0015175","MF","GO:0015175","neutral amino acid transmembrane transporter activity","7/3920","17/22005",0.0208379115987936,0.115126479420531,0.0919938836378422,"UMAMIT28/ATPROT3/UMAMIT14/UMAMIT29/At4g38250/AAP6/AAP4",7
"GO:0048038","MF","GO:0048038","quinone binding","7/3920","17/22005",0.0208379115987936,0.115126479420531,0.0919938836378422,"NA/CSK/ETFQO/NA/PSBI/NDHD/NAD7",7
"GO:0052716","MF","GO:0052716","hydroquinone:oxygen oxidoreductase activity","7/3920","17/22005",0.0208379115987936,0.115126479420531,0.0919938836378422,"ATLAC2/LAC5/LAC8/NA/LAC10/LAC13/ATLAC15",7
"GO:0016853","MF","GO:0016853","isomerase activity","60/3920","262/22005",0.0209865978110343,0.115126479420531,0.0919938836378422,"NA/ATCXXS1/ATUGE1/AOC4/NA/ATPDI5/NA/PGM3/NA/UGE3/NDF2/LUP5/DIN9/AERO1/NA/ATICS1/LQY1/ATPDI6/PGM/ATLUP1/AtQSOX2/RPI2/ATGSTZ1/AtCYP19-1/ATPDI9/MEE25/NA/ATCYP38/EMB3119/iPGAM2/AtLCY/ATTOPII/FKBP15-1/AOC2/ATCM1/SETH3/NA/DAAR1/UGE5/ATECI3/04C11/ATUGE2/AIM1/ATCYP1/NA/AtCHIL/NA/NA/GME/NA/ATPEN3/ATDCI1/NA/ATFKBP13/NA/NA/EMB2728/ATFKBP12/NA/NA",60
"GO:0102483","MF","GO:0102483","scopolin beta-glucosidase activity","14/3920","45/22005",0.0212538611325472,0.115765711700683,0.0925046736862636,"BGLU1/BGLU34/BGLU46/BGLU15/BGLU23/BGLU44/BGLU19/BGLU27/BGLU16/BGLU30/BGLU47/BGLU9/AtBGLU10/BGLU24",14
"GO:0016638","MF","GO:0016638","oxidoreductase activity, acting on the CH-NH2 group of donors","12/3920","37/22005",0.0229549999819864,0.124150985818068,0.0992050777575841,"NA/ACO3/NA/GSL-OH/AtGLDP2/GDH3/NA/NA/AtGLDP1/FD-GOGAT/AO/NA",12
"GO:0022853","MF","GO:0022853","active ion transmembrane transporter activity","51/3920","219/22005",0.0234176054596872,0.125173576131904,0.100022196936541,"ATKEA1/ACA.l/EMB30/ATBOR4/ATNTT2/AtAVP1/SULTR1;3/AST91/ABCC1/AtNPF7.3/AtNCL/ATCHX16/VHA-E3/BOR5/ATNHX6/AHA9/NIP6/MEE65/ACA4/ATINT1/AtBOR1/ATPPT2/SULTR4;2/SULTR3;4/ACA13/ATCLC-B/AHA8/ATCAX3/AST12/ATCHX20/ACA12/SULTR3;2/ATKEA3/ATHAK5/ATHMA3/ATVHA-C1/ATCHX26/AAC2/ZIF1/ER-ANT1/CAX7/ATHMA8/AT-NHX1/ATCLC-A/ATCHX18/HMA7/AHA11/DiT2.2/DCT/ATPA/AthCF1beta",51
"GO:1901682","MF","GO:1901682","sulfur compound transmembrane transporter activity","11/3920","33/22005",0.0235424859344502,0.125173576131904,0.100022196936541,"SULTR1;3/AST91/ATPUMP5/SAMTL/SULTR4;2/ABCC3/SULTR3;4/NA/AST12/SULTR3;2/AtMfl1",11
"GO:0030570","MF","GO:0030570","pectate lyase activity","9/3920","25/22005",0.0236330319519872,0.125173576131904,0.100022196936541,"NA/NA/NA/PLL18/NA/PLL19/NA/NA/NA",9
"GO:0042626","MF","GO:0042626","ATPase-coupled transmembrane transporter activity","45/3920","190/22005",0.0241358493843941,0.126961180323388,0.10145061421126,"ACA.l/ABCG40/ABCC1/ABCC12/ABCD2/VHA-E3/ABCG39/ABCB26/AHA9/ABCG32/ABCG31/ABCC2/ABCG2/ABCG1/ABCB6/ACA4/ABCA1/ABCB4/ABCC3/ABCC6/ABCC7/ACA13/ABCB15/AHA8/ABCA4/ABCA7/ABCG18/ABCG19/ABCC9/ABCB21/ACA12/AGY1/ABC1/ABCB28/ATHMA3/ATVHA-C1/ABCG22/ABCG23/ATHMA8/HMA7/ABCA10/AHA11/ATPA/AthCF1beta/YCF2.1",45
"GO:0030246","MF","GO:0030246","carbohydrate binding","42/3920","176/22005",0.0254091432386646,0.130380225645817,0.104182663858979,"ATCTL1/ATF2KP/CRB/NA/NA/WAK3/AtWAK1/WAK2/ATHKL1/F-ATMBP/AtPP2-A11/AtGH9C2/NDF2/ATPP2-A5/NA/ATWAKL10/ATPP2-B11/NA/ARD/ATPP2-A3/BGAL8/ArathEULS3/DPE2/COR15B/AtCOR15A/NA/NA/LSF2/BGAL1/FLA4/ATPTPKIS1/LESV/AtPP2-A13/NA/NA/NA/AKINBETA1/NA/AtPP2-A8/AtPP2-A6/AtPP2-A7/AtPP2-A14",42
"GO:0004714","MF","GO:0004714","transmembrane receptor protein tyrosine kinase activity","6/3920","14/22005",0.0259741855778776,0.130380225645817,0.104182663858979,"HT1/ATSERK4/EVR/PXC3/HAE/ATBRI1",6
"GO:0004743","MF","GO:0004743","pyruvate kinase activity","6/3920","14/22005",0.0259741855778776,0.130380225645817,0.104182663858979,"PKp3/NA/PKP-ALPHA/NA/PKP-BETA1/NA",6
"GO:0030955","MF","GO:0030955","potassium ion binding","6/3920","14/22005",0.0259741855778776,0.130380225645817,0.104182663858979,"PKp3/NA/PKP-ALPHA/NA/PKP-BETA1/NA",6
"GO:0031420","MF","GO:0031420","alkali metal ion binding","6/3920","14/22005",0.0259741855778776,0.130380225645817,0.104182663858979,"PKp3/NA/PKP-ALPHA/NA/PKP-BETA1/NA",6
"GO:0052745","MF","GO:0052745","inositol phosphate phosphatase activity","6/3920","14/22005",0.0259741855778776,0.130380225645817,0.104182663858979,"IMPL1/5PTASE2/NA/ALX8/NA/ATSAL2",6
"GO:0140297","MF","GO:0140297","DNA-binding transcription factor binding","6/3920","14/22005",0.0259741855778776,0.130380225645817,0.104182663858979,"APK2A/SEU/DUET/HBI1/MYC4/BBX28",6
"GO:0030247","MF","GO:0030247","polysaccharide binding","18/3920","64/22005",0.0277921841844869,0.138599983465493,0.110750809156226,"ATCTL1/ATF2KP/CRB/NA/WAK3/AtWAK1/WAK2/NA/ATWAKL10/ARD/DPE2/NA/LSF2/FLA4/ATPTPKIS1/LESV/NA/NA",18
"GO:0042802","MF","GO:0042802","identical protein binding","84/3920","388/22005",0.0292851708176169,0.144497870087052,0.11546362151967,"AtIAA17/BDL/HPD/bZIP21/PAP3/EMB30/TPL/MIF3/At-RSZ21/CTPS1/ANN1/ATNR2/Lhca5/ABA2/ATBG1/SPA4/AtbZIP/PSY1R/AtHB33/ADH/AKN1/ADC1/NAP1;2/ACC4/PLA/ALB3/ATOEP16-1/ATCOP1/AtPFA-DSP2/IAA13/AtLYK5/AtPYL4/PYL6/CYP98A3/PEX11D/SPA1/CAO/AtSEOR2/IAA16/AtTK1a/BGLU23/SPA3/AQP1/ARC5/IAA2/ATCM1/PEX11B/ATEDS1/AtHB28/AtBCS1/STL2/ATCS-C/ATCRY1/AXR5/PYR1/ATSK21/CTPS4/PGR5-LIKE/AtCLO1/VEL1/ADC2/PSAT1/ACS8/NA/ATBRI1/ATPDX1/ATFER1/FHL/CASP5/ATCOL1/AtMYB56/ATBZIP9/AtbZIP63/AHK2/NA/ATNPR3/PYL1/LIL3:2/OBE2/PYL8/AtIAMT1/RGI4/WIP2/ANAC101",84
"GO:0016857","MF","GO:0016857","racemase and epimerase activity, acting on carbohydrates and derivatives","11/3920","34/22005",0.0293511298614324,0.144497870087052,0.11546362151967,"ATUGE1/UGE3/NDF2/MEE25/NA/NA/UGE5/ATUGE2/NA/GME/EMB2728",11
"GO:0015211","MF","GO:0015211","purine nucleoside transmembrane transporter activity","8/3920","22/22005",0.0303018800392086,0.146363797925234,0.116954624712735,"EMB30/ATPUP14/ATPUP1/ATPUP19/NA/ATPUP18/AtPUP21/ATPUP10",8
"GO:0016832","MF","GO:0016832","aldehyde-lyase activity","8/3920","22/22005",0.0303018800392086,0.146363797925234,0.116954624712735,"THA1/NA/EDA17/AtFBA1/TRP3/AtFBA7/AtFBA5/AtFBA2",8
"GO:0019212","MF","GO:0019212","phosphatase inhibitor activity","8/3920","22/22005",0.0303018800392086,0.146363797925234,0.116954624712735,"MLP423/NA/AtPYL4/PYL6/PYR1/AtPYL5/PYL1/PYL8",8
"GO:0072509","MF","GO:0072509","divalent inorganic cation transmembrane transporter activity","25/3920","97/22005",0.0315726387323945,0.14804251246934,0.118296031756614,"ATGLR3.4/ZIP5/ATZIP4/AtNCL/ATIRT3/ATGLR2.9/ZIP3/ACA4/ATCDF1/ZIF2/AtZIP1/ACA13/ATCAX3/ATMTP3/ACA12/ATIRT1/ATHMA3/ATGLR2.6/ATGLR2.5/ATCNGC2/CAX7/ATHMA8/NA/HMA7/ATCNGC5",25
"GO:0046915","MF","GO:0046915","transition metal ion transmembrane transporter activity","20/3920","74/22005",0.0319359880059966,0.14804251246934,0.118296031756614,"ZIP5/ATZIP4/ABS4/ATIRT3/COPT6/ZIP3/ATCDF1/ZIF2/ATFRD3/AtZIP1/COPT2/MTP8/ATMTP3/ATIRT1/MEB1/ATHMA3/ATHMA8/ATIREG3/HMA7/COPT1",20
"GO:0002020","MF","GO:0002020","protease binding","5/3920","11/22005",0.0319987722264459,0.14804251246934,0.118296031756614,"PATL2/PATL1/BGLU23/DER2.1/AT-HSC70-1",5
"GO:0016160","MF","GO:0016160","amylase activity","5/3920","11/22005",0.0319987722264459,0.14804251246934,0.118296031756614,"AMY3/BAM6/AT-BETA-AMY/AtBAM3/BAM9",5
"GO:0016774","MF","GO:0016774","phosphotransferase activity, carboxyl group as acceptor","5/3920","11/22005",0.0319987722264459,0.14804251246934,0.118296031756614,"PGK/ATP5CS/AK3/PGK1/P5CS2",5
"GO:0052747","MF","GO:0052747","sinapyl alcohol dehydrogenase activity","5/3920","11/22005",0.0319987722264459,0.14804251246934,0.118296031756614,"AtBBE-like/ATCAD4/ATCAD5/ATCAD6/ATCAD7",5
"GO:2001070","MF","GO:2001070","starch binding","5/3920","11/22005",0.0319987722264459,0.14804251246934,0.118296031756614,"ATF2KP/DPE2/LSF2/ATPTPKIS1/LESV",5
"GO:0015399","MF","GO:0015399","primary active transmembrane transporter activity","49/3920","214/22005",0.0341920542081714,0.156565742945941,0.12510667233756,"ACA.l/ABCG40/AtAVP1/ABCC1/ABCC12/ABCD2/VHA-E3/ABCG39/ABCB26/AHA9/ABCG32/ALB3/ABCG31/ABCC2/ABCG2/ABCG1/ABCB6/ACA4/ABCA1/ABCB4/ABCC3/ABCC6/ABCC7/ACA13/ABCB15/AHA8/ABCA4/ABCA7/ABCG18/ABCG19/ABCC9/ABCB21/ACA12/AGY1/ABC1/ABCB28/ATHMA3/ATVHA-C1/ABCG22/ABCG23/ATHMA8/HMA7/NA/ABCA10/AHA11/AAP4/ATPA/AthCF1beta/YCF2.1",49
"GO:0000030","MF","GO:0000030","mannosyltransferase activity","12/3920","39/22005",0.034396269427216,0.156565742945941,0.12510667233756,"ATCSLD5/ATCSLA03/ATCSLA10/ATCSLE1/ATCSLB03/ATCSLB04/ATCSLA14/ATCSLB06/ATCSLG3/ATCSLG2/ATCSLG1/ATCSLA09",12
"GO:0005319","MF","GO:0005319","lipid transporter activity","19/3920","70/22005",0.0344526179138855,0.156565742945941,0.12510667233756,"ACA.l/GLTP2/NA/ABCD2/AIT1/ATSFH3/ATGLTP1/ABCA1/GLTP3/ABCA4/ABCA7/LTP5/AtSWEET14/ORP4B/ORP4A/GLTP/AtSWEET13/ORP4C/ABCA10",19
"GO:0004033","MF","GO:0004033","aldo-keto reductase (NADP) activity","6/3920","15/22005",0.0369080073962704,0.163845951909455,0.130924054225894,"NA/NA/AKR4C9/SDR1/AtPLR1/NA",6
"GO:0050308","MF","GO:0050308","sugar-phosphatase activity","6/3920","15/22005",0.0369080073962704,0.163845951909455,0.130924054225894,"ATF2KP/ATSPP1/NA/LSF2/cfbp1/SBPASE",6
"GO:0120013","MF","GO:0120013","lipid transfer activity","6/3920","15/22005",0.0369080073962704,0.163845951909455,0.130924054225894,"GLTP2/NA/ATSFH3/ATGLTP1/GLTP3/GLTP",6
"GO:0120014","MF","GO:0120014","phospholipid transfer activity","6/3920","15/22005",0.0369080073962704,0.163845951909455,0.130924054225894,"GLTP2/NA/ATSFH3/ATGLTP1/GLTP3/GLTP",6
"GO:0000822","MF","GO:0000822","inositol hexakisphosphate binding","7/3920","19/22005",0.0389918587953524,0.170146292925174,0.13595845501011,"NA/NA/NA/ATPHO1/AFB2/AtTIR1/AFB5",7
"GO:0010427","MF","GO:0010427","abscisic acid binding","7/3920","19/22005",0.0389918587953524,0.170146292925174,0.13595845501011,"MLP423/AtPYL4/PYL6/PYR1/AtPYL5/PYL1/PYL8",7
"GO:0016861","MF","GO:0016861","intramolecular oxidoreductase activity, interconverting aldoses and ketoses","7/3920","19/22005",0.0389918587953524,0.170146292925174,0.13595845501011,"DIN9/RPI2/EMB3119/SETH3/NA/NA/NA",7
"GO:0033218","MF","GO:0033218","amide binding","28/3920","114/22005",0.0428057785655431,0.185733547674221,0.148413731214461,"ATGST11/ATGST1/ATGSTF5/ATHSRP54A/ATGSTU24/GLTP2/ATGSTF14/ATGSTU20/NA/AtRLP17/ATGSTF3/AtCYP19-1/AT103-1A/ATGSTF7/ATGSTF10/ATGLTP1/ATGSTF11/GLTP3/ATGSTF2/LRX3/ACBP3/IMB4/ATCYP1/GLTP/ATGSTF12/EMB2734/ACBP5/ATPEX5",28
"GO:0022890","MF","GO:0022890","inorganic cation transmembrane transporter activity","82/3920","385/22005",0.0436104344848646,0.188161874631326,0.150354129536819,"ATKEA1/ATGLR3.4/ZIP5/ATZIP4/AtAVP1/ERD4/OSCA1.8/AtNPF7.3/NA/AtNCL/ABS4/RXW8/ATIRT3/ATCHX16/VHA-E3/ATNHX6/AHA9/MEE65/NA/COPT6/ATGLR2.9/ZIP3/ATKT2/ACA4/ATINT1/ATCNGC11/ATCDF1/ZIF2/SKOR/ATFRD3/AtZIP1/AQP1/ACA13/AMT1;5/AMT1;3/ATCLC-B/AHA8/COPT2/ATCAX3/ATCHX20/NA/MTP8/ATMTP3/ACA12/NA/ATPC1/ATKEA3/ATHAK5/NA/ATIRT1/MEB1/ATHMA3/PDE334/ATVHA-C1/ATCHX26/ATGLR2.6/ATGLR2.5/ATP5/ZIF1/KUP8/ATCNGC2/CAX7/ATHMA8/ATIREG3/AT-NHX1/ATCLC-A/ATCHX18/NA/HMA7/ATKCO1/ATCNGC5/COPT1/AHA11/ATPA/ATPF/ATPH/ATPI/ATPE/AthCF1beta/ATP9/ATP6-2/ATP1",82
"GO:0016837","MF","GO:0016837","carbon-oxygen lyase activity, acting on polysaccharides","10/3920","32/22005",0.0462924902773476,0.19611664462317,0.156710531545104,"NA/NA/NA/NA/PLL18/NA/PLL19/NA/NA/NA",10
"GO:0042562","MF","GO:0042562","hormone binding","10/3920","32/22005",0.0462924902773476,0.19611664462317,0.156710531545104,"MLP423/AtPYL4/PYL6/AFB2/AtTIR1/PYR1/AtPYL5/PYL1/AFB5/PYL8",10
"GO:0009815","MF","GO:0009815","1-aminocyclopropane-1-carboxylate oxidase activity","5/3920","12/22005",0.0469820741889197,0.19611664462317,0.156710531545104,"NA/ACO3/GSL-OH/NA/NA",5
"GO:0015556","MF","GO:0015556","C4-dicarboxylate transmembrane transporter activity","5/3920","12/22005",0.0469820741889197,0.19611664462317,0.156710531545104,"ALMT1/ATPUMP5/ATSDAT/DiT2.2/DCT",5
"GO:0045551","MF","GO:0045551","cinnamyl-alcohol dehydrogenase activity","5/3920","12/22005",0.0469820741889197,0.19611664462317,0.156710531545104,"AtBBE-like/ATCAD4/ATCAD5/ATCAD6/ATCAD7",5
