"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","Description","Entrez"
"2315","AT3G57800",814.819116794532,-1.305260634568,0.102172007541276,5.3860041281575e-19,2.17655812309455e-17,"BHLH60","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT3G57800)",825530
"2316","AT3G57880",857.682703884199,0.623755615549322,0.0778029856393983,0.00461905497187486,0.0305735640784245,"AT3G57880","Calcium-dependent lipid-binding (CaLB domain) plant phosphoribosyltransferase family protein(AT3G57880)",824957
"2317","AT3G58200",70.3138886569747,1.27819659470979,0.284917741759009,0.000679126026103464,0.00539151102063611,"AT3G58200","TRAF-like family protein(AT3G58200)",824989
"2318","AT3G58450",193.506173189515,4.0882731937774,0.279627410809724,1.7135648687905e-40,2.35284139881768e-38,"AT3G58450","Adenine nucleotide alpha hydrolases-like superfamily protein(AT3G58450)",825014
"2319","AT3G58620",1061.78838124156,0.99431606195822,0.129740419591942,3.08697069690977e-06,3.70951775920782e-05,"TTL4","tetratricopetide-repeat thioredoxin-like 4(TTL4)",825031
"2320","AT3G58720",77.0304948898721,-1.65973715417565,0.263533676227352,4.39032481701268e-07,5.97727264946076e-06,"AT3G58720","RING/U-box superfamily protein(AT3G58720)",825041
"2321","AT3G58810",85.878505147263,-1.1045925732953,0.260338379750947,0.00271375340859182,0.0189894971878754,"MTPA2","metal tolerance protein A2(MTPA2)",825050
"2322","AT3G58865",92.7812222112154,0.950264397750467,0.211067402032907,0.0048198537559044,0.0316943090789621,"SADHU10-1","hypothetical protein(SADHU10-1)",5008094
"2323","AT3G59040",1008.71195504793,-0.788407618753224,0.137205759923786,0.00354713731469197,0.0240854510668295,"AT3G59040","Tetratricopeptide repeat (TPR)-like superfamily protein(AT3G59040)",825073
"2324","AT3G59060",1366.01383514184,-1.75449745999787,0.0659077644565121,3.50529250370675e-93,3.25803456325297e-90,"PIF5","phytochrome interacting factor 3-like 6(PIL6)",825075
"2325","AT3G59120",41.1705597982323,2.45795457136267,0.513992068760098,1.19640865134007e-05,0.000130412320560596,"AT3G59120","Cysteine/Histidine-rich C1 domain family protein(AT3G59120)",825081
"2326","AT3G59130",11.1116247564701,2.44365016661556,0.625948512905342,0.000159776823780326,0.00144504742645036,"AT3G59130","Cysteine/Histidine-rich C1 domain family protein(AT3G59130)",825082
"2327","AT3G59140",389.671026663251,1.02288161060211,0.14727849960183,1.39024262996603e-05,0.000149870088956619,"ABCC10","multidrug resistance-associated protein 14(ABCC10)",825083
"2328","AT3G59220",253.917018400125,1.87746224288732,0.158365862919403,3.57912859075069e-21,1.67298300820273e-19,"PRN1","pirin(PRN)",825091
"2329","AT3G59250",25.7089642415346,-1.64064866060376,0.56699636861565,0.00585669926234301,0.0377320699476889,"AT3G59250","F-box/RNI-like superfamily protein(AT3G59250)",825094
"2330","AT3G59310",207.741207631795,-0.99947611510018,0.144207519478661,1.89365786586687e-05,0.000200009335605501,"AT3G59310","solute carrier family 35 protein (DUF914)(AT3G59310)",825100
"2331","AT3G59340",16.4266678185789,2.40371545510508,0.605647179689619,0.00013704601304509,0.00125687056973345,"AT3G59340","solute carrier family 35 protein (DUF914)(AT3G59340)",825103
"2332","AT3G59400",2608.4637849706,-1.42952951148746,0.135470232969981,1.42445858350424e-14,4.04506064970194e-13,"GUN4","protein GENOMES UNCOUPLED 4(GUN4)",825109
"2333","AT3G59490",222.981126894367,-0.81183644394809,0.129893616213354,0.00115808224594831,0.00874561088074864,"AT3G59490","hypothetical protein(AT3G59490)",825118
"2334","AT3G59710",67.383398334564,2.1405118187653,0.293229222493408,5.77491873910371e-10,1.07682628278688e-08,"AT3G59710","NAD(P)-binding Rossmann-fold superfamily protein(AT3G59710)",825140
"2335","AT3G59730",23.5991655435463,2.095457361128,0.45484536959163,3.39255976220618e-05,0.000342458643331138,"LECRK56","Concanavalin A-like lectin protein kinase family protein(AT3G59730)",825142
"2336","AT3G59780",3314.80961208727,-1.26316256376943,0.107973887139767,9.89749648183916e-16,3.06252112650609e-14,"AT3G59780","Rhodanese/Cell cycle control phosphatase superfamily protein(AT3G59780)",825147
"2337","AT3G59850",335.394168811209,3.11898220265787,0.199369484074723,5.65116262803505e-43,8.48236000429162e-41,"AT3G59850","Pectin lyase-like superfamily protein(AT3G59850)",825155
"2338","AT3G59940",2825.43046302128,-1.67629355718395,0.172267031694742,4.2274075318315e-14,1.14400370004748e-12,"SKIP20","Galactose oxidase/kelch repeat superfamily protein(AT3G59940)",825164
"2339","AT3G60200",375.711211767762,0.75536556620885,0.125423937192052,0.00381221783456077,0.025737872685829,"AT3G60200","hypothetical protein(AT3G60200)",825190
"2340","AT3G60270",4.34196762911455,2.95153123165747,1.2519301271257,0.00376950231951802,0.0254879107592257,"AT3G60270","Cupredoxin superfamily protein(AT3G60270)",825198
"2341","AT3G60280",68.2222213622815,3.21928498532594,0.350561862102747,1.22337593480767e-16,4.08343961886217e-15,"UCC3","uclacyanin 3(UCC3)",825199
"2342","AT3G60330",174.18931938424,0.930479328265865,0.212552190582025,0.00674838422319963,0.0427250335703019,"AHA7","H[+]-ATPase 7(HA7)",825204
"2343","AT3G60370",501.045392864633,-1.00957208402968,0.146139251443035,1.79497375827352e-05,0.000190334953235796,"FKBP20-2","FKBP-like peptidyl-prolyl cis-trans isomerase family protein(AT3G60370)",825208
"2344","AT3G60390",541.470830648398,-1.14414269562907,0.120279499035995,3.97526240899515e-10,7.53460324515897e-09,"HAT3","homeobox-leucine zipper protein 3(HAT3)",825210
"2345","AT3G60420",97.7211326755422,-3.42770969320755,0.422509769582388,8.69698976960313e-14,2.2894493983903e-12,"AT3G60420","phosphoglycerate mutase family protein(AT3G60420)",825213
"2346","AT3G60470",4.00193595222988,-6.10383108396262,2.68572224157643,0.000110830929189748,0.00103490735502297,"AT3G60470","transmembrane protein, putative (DUF247)(AT3G60470)",825218
"2347","AT3G60520",83.0290106347792,-1.21215177066366,0.254655923141303,0.000518559782769783,0.004216526147515,"AT3G60520","zinc ion-binding protein(AT3G60520)",825223
"2348","AT3G60530",1391.73308725213,-0.996654631938036,0.1216487376415,6.57591821259274e-07,8.76063010755975e-06,"GATA4","GATA transcription factor 4(GATA4)",825224
"2349","AT3G60540",50.1796886271946,-1.91478327315629,0.326612326499242,6.93110842704014e-07,9.19808710861352e-06,"AT3G60540","Preprotein translocase Sec, Sec61-beta subunit protein(AT3G60540)",825225
"2350","AT3G60966",8.98872165452484,-2.19932326290155,0.871942377479276,0.00432379689597173,0.0288165680606875,"AT3G60966","RING/U-box superfamily protein(AT3G60966)",3769752
"2351","AT3G61040",8.10666528281886,4.1978722517489,1.07285217805364,5.02139673553473e-05,0.00049228021708289,"CYP76C7","cytochrome P450, family 76, subfamily C, polypeptide 7(CYP76C7)",825276
"2352","AT3G61060",2350.2345116361,-1.53519287526966,0.163342611644123,1.25755945528584e-12,2.99115962563363e-11,"PP2A13","phloem protein 2-A13(PP2-A13)",825278
"2353","AT3G61080",641.66870879295,-1.09286516701422,0.153119795214052,3.38383839555343e-06,4.04420567096657e-05,"AT3G61080","Protein kinase superfamily protein(AT3G61080)",825280
"2354","AT3G61198",113.705724873218,-2.52094806160659,0.308582125485441,1.08246020897606e-12,2.58997360496192e-11,"AT3G61198","ncRNA(AT3G61198)",5008103
"2355","AT3G61210",239.25279055226,-2.44711774344609,0.253645998466919,1.20815766034783e-16,4.03822102627465e-15,"AT3G61210","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT3G61210)",825293
"2356","AT3G61280",56.0847611360423,-5.46821581210085,0.645216366069671,8.69576842564585e-16,2.70105321046475e-14,"AT3G61280","O-glucosyltransferase rumi-like protein (DUF821)(AT3G61280)",825300
"2357","AT3G61300",14.6641732356841,1.98056351103206,0.508649356202708,0.000314476409028807,0.00267404535559118,"AT3G61300","C2 calcium/lipid-binding plant phosphoribosyltransferase family protein(AT3G61300)",825302
"2358","AT3G61390",45.2330874238877,-2.10083066557188,0.721262609021096,0.00220156466335103,0.0157172855700268,"PUB36","RING/U-box superfamily protein(AT3G61390)",825311
"2359","AT3G61470",41317.7752183122,-2.01857192983931,0.132341306264766,9.04261023526335e-35,9.18166886325101e-33,"LHCA2","photosystem I light harvesting complex protein(LHCA2)",825320
"2360","AT3G61700",634.277417539447,-0.834518920415011,0.101398839558523,1.6147003503733e-05,0.000172735053860651,"AT3G61700","helicase with zinc finger protein(AT3G61700)",825343
"2361","AT3G61810",66.6717033647657,1.20188633647254,0.256579742633123,0.000659164966407251,0.00525029023671642,"AT3G61810","Glycosyl hydrolase family 17 protein(AT3G61810)",825354
"2362","AT3G61820",1415.39547507406,1.49572404357767,0.125999779110378,2.04447177472273e-18,7.95599112849428e-17,"AT3G61820","Eukaryotic aspartyl protease family protein(AT3G61820)",825355
"2363","AT3G61850",424.148618009846,0.687039524389596,0.100662312175501,0.00423528607987558,0.0282890888353437,"DOF3.7","Dof-type zinc finger DNA-binding family protein(DAG1)",825358
"2364","AT3G61870",1924.9454709388,-1.15344418945946,0.121813806005798,3.89180162164174e-10,7.38800298417866e-09,"AT3G61870","plant/protein(AT3G61870)",825360
"2365","AT3G61920",4.98284566711243,4.17342138314805,1.29560278552996,0.00057629943835135,0.00464848205180198,"AT3G61920","UvrABC system protein C(AT3G61920)",825365
"2366","AT3G61930",10.5363132234229,-2.57955689871019,1.15915673225066,0.00410591386862167,0.0275238597917091,"AT3G61930","hypothetical protein(AT3G61930)",825366
"2367","AT3G61940",3.38281958586473,3.35588612441815,1.38311176483327,0.00390379054763454,0.026300251567922,"MTPA1","Cation efflux family protein(MTPA1)",825367
"2368","AT3G61990",851.533790401629,1.16275946308909,0.105393844692438,3.4591174950174e-13,8.62673203143348e-12,"OMTF3","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(OMTF3)",825372
"2369","AT3G62030",5832.34941125237,-0.83759429212368,0.161576256713999,0.00449862367895672,0.0298582092352837,"CYP20-3","rotamase CYP 4(ROC4)",825376
"2370","AT3G62270",765.596957552616,1.71116816055332,0.167754572527894,1.86142796272974e-15,5.65116434011643e-14,"BOR2","HCO3- transporter family(AT3G62270)",825400
"2371","AT3G62410",2492.94847992934,-1.60910242135156,0.191320197741164,8.05703187589928e-11,1.65989967871255e-09,"CP12-2","CP12 domain-containing protein 2(CP12-2)",825414
"2372","AT3G62550",834.17559594592,-2.92100707504546,0.184722056170244,4.85575412272436e-43,7.38013547985893e-41,"AT3G62550","Adenine nucleotide alpha hydrolases-like superfamily protein(AT3G62550)",825429
"2373","AT3G62680",493.460020641576,2.69620274139587,0.222044101337511,9.03259184215302e-26,5.437800198501e-24,"PRP3","proline-rich protein 3(PRP3)",825442
"2374","AT3G62720",958.396470919082,0.946465216379444,0.110396176112136,5.9114127182152e-07,7.93199332306433e-06,"XXT1","xylosyltransferase 1(XT1)",825446
"2375","AT3G62750",1309.98114169704,-1.91051004648366,0.128296393709158,2.36629589814399e-32,2.13372786099058e-30,"BGLU8","beta glucosidase 8(BGLU8)",825450
"2376","AT3G62820",178.059990764996,-0.858980808383929,0.156423461075784,0.00207779773639753,0.0148864690476675,"AT3G62820","Plant invertase/pectin methylesterase inhibitor superfamily protein(AT3G62820)",825457
"2377","AT3G62830",2264.79131872548,0.827016312553464,0.0887288549650545,1.53404589453264e-06,1.9318266330003e-05,"UXS2","NAD(P)-binding Rossmann-fold superfamily protein(AUD1)",825458
"2378","AT3G62910",648.204481174922,-0.959012025372057,0.126066274663198,6.16423492794772e-06,7.05326237068109e-05,"APG3","Peptide chain release factor 1(APG3)",825466
"2379","AT3G62950",53.4903319795094,-1.58630291641353,0.408919456491838,0.000796165569037325,0.00621652250124588,"GRXC11","Thioredoxin superfamily protein(AT3G62950)",825470
"2380","AT3G63040",13.1404630667899,1.92262391402696,0.797955049863019,0.00700712295750654,0.0441549239611742,"AT3G63040","hypothetical protein(AT3G63040)",825479
"2381","AT3G63110",125.126696693359,1.07967983466843,0.269273976165117,0.00475589344559972,0.0313590507520772,"IPT3","isopentenyltransferase 3(IPT3)",825486
"2382","AT3G63140",3493.14261619963,-1.22629199264861,0.132032546257305,2.15695559756283e-10,4.20702090159026e-09,"CSP41A","chloroplast stem-loop binding protein of 41 kDa(CSP41A)",825489
"2383","AT3G63160",4502.39185864952,-0.908248625518286,0.198620038830342,0.00603486506338669,0.0387868481706922,"AT3G63160","outer envelope membrane protein(OEP6)",825491
"2384","AT3G63350",22.7112646782364,5.78106539461225,0.810151298978337,1.70738130767308e-11,3.71382328363885e-10,"HSFA7B","winged-helix DNA-binding transcription factor family protein(AT-HSFA7B)",825510
"2385","AT3G63380",265.849829413928,-1.8597478905297,0.290140150837327,1.00769964466611e-07,1.4749890740764e-06,"ACA12","ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein(AT3G63380)",825513
"2386","AT3G63470",414.458324560737,2.21769311220876,0.137083441217731,1.59825196420989e-40,2.20704896954835e-38,"SCPL40","serine carboxypeptidase-like 40(scpl40)",825522
"2387","AT3G63490",6925.50752254248,-1.00451615043357,0.131697945206214,2.65251446309335e-06,3.22275839693886e-05,"RPL1","Ribosomal protein L1p/L10e family(EMB3126)",825524
"2388","AT4G00080",125.141473313024,2.30565957150382,0.223151437958606,3.12207553986966e-18,1.18072108758201e-16,"UNE11","Plant invertase/pectin methylesterase inhibitor superfamily protein(UNE11)",828192
"2389","AT4G00130",3.36856208658375,5.26839115589762,2.42021917286818,0.000287819996904943,0.00247085543346531,"AT4G00130","DNA-binding storekeeper protein-related transcriptional regulator(AT4G00130)",825649
"2390","AT4G00150",1038.32790835636,1.33179844714941,0.107135652261016,2.46110032914533e-18,9.45547703563212e-17,"SCL6","GRAS family transcription factor(HAM3)",828208
"2391","AT4G00300",1384.9462213231,0.658104602159505,0.0944932535618248,0.00630795820514314,0.0403062183991246,"AT4G00300","receptor-like kinase(AT4G00300)",28719430
"2392","AT4G00360",2821.65212110068,0.776119260448713,0.0922810547704109,4.58112380183676e-05,0.00045113055336262,"CYP86A2","cytochrome P450, family 86, subfamily A, polypeptide 2(CYP86A2)",828019
"2393","AT4G00460",57.0523494638255,1.235561525095,0.264234921806435,0.000562362903530823,0.0045466918456761,"ROPGEF3","RHO guanyl-nucleotide exchange factor 3(ROPGEF3)",827967
"2394","AT4G00680",76.279360596097,1.32081001576653,0.260916217694038,0.000139015314172044,0.00127155339980379,"ADF8","actin depolymerizing factor 8(ADF8)",828037
"2395","AT4G00700",329.64839727648,-1.58961544311198,0.200492829098235,8.87666352656887e-10,1.62880372652288e-08,"AT4G00700","C2 calcium/lipid-binding plant phosphoribosyltransferase family protein(AT4G00700)",828031
"2396","AT4G00780",690.789738501712,-1.61298281399625,0.144291762880072,1.7394101908252e-17,6.30203698223116e-16,"AT4G00780","TRAF-like family protein(AT4G00780)",828009
"2397","AT4G00880",470.833573620727,-0.76837700832065,0.131564059700497,0.00395550547235105,0.0266263914331018,"AT4G00880","SAUR-like auxin-responsive protein family(AT4G00880)",827989
"2398","AT4G00970",72.6190568312776,-1.631455703364,0.314464199710235,2.12719942179309e-05,0.000222055728842556,"CRK41","cysteine-rich RLK (RECEPTOR-like protein kinase) 41(CRK41)",827936
"2399","AT4G01050",6798.01588580912,-1.03706413769712,0.107417380562805,2.33062552511442e-09,4.12010946890381e-08,"STR4","thylakoid rhodanese-like protein(TROL)",827921
"2400","AT4G01080",27.3287460487175,1.32047222494059,0.395848195029342,0.0054989069657979,0.0357030053023837,"TBL26","TRICHOME BIREFRINGENCE-LIKE 26(TBL26)",827902
"2401","AT4G01130",110.934531683049,-1.13583369060208,0.229734646544174,0.000561101951171158,0.00453801531191506,"AT4G01130","GDSL-like Lipase/Acylhydrolase superfamily protein(AT4G01130)",828207
"2402","AT4G01140",53.2899462865953,1.82764928673391,0.370434065036912,2.27411163784162e-05,0.000236066073196222,"AT4G01140","transmembrane protein, putative (DUF1191)(AT4G01140)",828157
"2403","AT4G01150",9188.27939230236,-1.24601336064319,0.14313814074003,1.72803308719471e-09,3.10019655420545e-08,"CURT1A","CURVATURE THYLAKOID 1A-like protein(AT4G01150)",828181
"2404","AT4G01240",126.655283535785,1.9301656413191,0.258713594418999,7.40532751765829e-10,1.3671286844288e-08,"AT4G01240","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT4G01240)",827909
"2405","AT4G01310",4091.63421132575,-1.00103980730059,0.153581098919629,5.21993510751789e-05,0.000510088765904882,"RPL5","Ribosomal L5P family protein(AT4G01310)",827947
"2406","AT4G01330",1602.53761517283,-0.891500865030802,0.103311575889819,1.76995749326342e-06,2.21048024714232e-05,"AT4G01330","Protein kinase superfamily protein(AT4G01330)",828117
"2407","AT4G01350",259.445430240406,1.05690460799696,0.181421767718662,0.000153748056980557,0.00139574588467023,"AT4G01350","Cysteine/Histidine-rich C1 domain family protein(AT4G01350)",828015
"2408","AT4G01390",100.376055930697,-3.15223167138344,0.254957697522866,6.24801994278516e-28,4.32635100107009e-26,"AT4G01390","TRAF-like family protein(AT4G01390)",828075
"2409","AT4G01430",90.4355858108699,-2.11278782653977,0.200215511508278,2.89749980373981e-18,1.1009588090751e-16,"AT4G01430","nodulin MtN21 /EamA-like transporter family protein(UMAMIT29)",826685
"2410","AT4G01460",217.997488299281,-1.42997856843732,0.165875418497701,2.13226289689754e-10,4.16221851101987e-09,"BHLH57","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT4G01460)",828089
"2411","AT4G01480",1109.58856961406,0.85111304675587,0.128792562846118,0.000343359883943514,0.00289015498271646,"PPA5","pyrophosphorylase 5(PPa5)",827962
"2412","AT4G01593",483.640039015673,-1.3785145666225,0.153478432349024,7.91845942771298e-11,1.63274309326034e-09,"AT4G01593","ncRNA(AT4G01593)",5008112
"2413","AT4G01610",7200.84591464297,0.831038059247532,0.0993784992795166,1.33632453820439e-05,0.000144555142301913,"AT4G01610","Cysteine proteinases superfamily protein(AT4G01610)",826792
"2414","AT4G01630",1927.86324793916,3.84338587294746,0.185072184374019,7.62910866665623e-78,4.38964381043844e-75,"EXPA17","expansin A17(EXPA17)",827983
"2415","AT4G01690",2524.62486745139,-0.731614494698072,0.102951505711302,0.00115714214982409,0.00874132453662053,"PPOX1","Flavin containing amine oxidoreductase family(PPOX)",827991
"2416","AT4G01800",4375.2512168843,-1.00253584276394,0.0992629300527368,1.0956778500165e-09,1.99383666592611e-08,"SECA1","Albino or Glassy Yellow 1(AGY1)",827922
"2417","AT4G01915",140.949957428222,-1.18438276194711,0.192685525906531,2.05368980812472e-05,0.000214931433310373,"AT4G01915","hypothetical protein(AT4G01915)",2745599
"2418","AT4G01935",160.580059173175,-0.948837666946156,0.199639708143641,0.00319614489022066,0.0219426242662138,"AT4G01935","insulin-induced protein(AT4G01935)",828195
"2419","AT4G01950",502.573018798443,1.07365800478881,0.138882531214435,7.33481838271126e-07,9.69656570222103e-06,"GPAT3","glycerol-3-phosphate acyltransferase 3(GPAT3)",827165
"2420","AT4G01970",65.0083163960555,4.35487638451724,0.426838290443319,2.57152932192931e-21,1.20901901933354e-19,"RFS4","stachyose synthase(STS)",828186
"2421","AT4G01995",356.630171616276,-1.07075275384553,0.175287285900893,6.51954625030787e-05,0.000629450078645385,"AT4G01995","beta-carotene isomerase D27(AT4G01995)",828173
"2422","AT4G02100",561.607356190242,1.01314017424973,0.120206883833003,2.24382783462919e-07,3.14526354127894e-06,"AT4G02100","Heat shock protein DnaJ with tetratricopeptide repeat-containing protein(AT4G02100)",828142
"2423","AT4G02120",767.040726877532,-0.723064324008322,0.110750510394925,0.00308304675264239,0.0212871165212446,"AT4G02120","CTP synthase family protein(AT4G02120)",828137
"2424","AT4G02170",11.5905654227599,2.30304017729353,0.63345226099514,0.000346632513930977,0.00291251710423627,"AT4G02170","cotton fiber protein(AT4G02170)",828119
"2425","AT4G02280",1479.55067016991,2.51375602255925,0.155197782847505,1.09134964087034e-42,1.6179268340138e-40,"SUS3","sucrose synthase 3(SUS3)",828081
"2426","AT4G02290",4225.01009885692,3.34197723331411,0.122399285802903,6.39812623026589e-128,1.93271398100757e-124,"AtGH9B13","glycosyl hydrolase 9B13(GH9B13)",828080
"2427","AT4G02330",826.277884821686,3.3373987656068,0.14178162257502,1.00947082442396e-95,1.10885781559225e-92,"PME41","Plant invertase/pectin methylesterase inhibitor superfamily(ATPMEPCRB)",828064
"2428","AT4G02360",51.985394515538,1.66151554839601,0.322426862440102,2.13748895966385e-05,0.000223033498269588,"AT4G02360","transmembrane protein, putative (Protein of unknown function, DUF538)(AT4G02360)",827767
"2429","AT4G02420",87.6184449740674,-1.09523939232483,0.273374107171069,0.00434910789365061,0.0289612954968202,"LECRK44","Concanavalin A-like lectin protein kinase family protein(AT4G02420)",828035
"2430","AT4G02430",458.961518668978,-0.916059359186485,0.168020682436903,0.00132522806699791,0.0098813518874025,"SR34B","RNA-binding (RRM/RBD/RNP motifs) family protein(SR34b)",828027
"2431","AT4G02520",4392.77796048831,-1.27340945546676,0.303877443086475,0.00137010623445881,0.0101876883882866,"GSTF2","glutathione S-transferase PHI 2(GSTF2)",827931
"2432","AT4G02530",1842.20443510523,-0.744349648188176,0.124781631651669,0.0047043949378264,0.0310618601277358,"AT4G02530","chloroplast thylakoid lumen protein(AT4G02530)",827927
"2433","AT4G02620",1595.40629600504,0.583667544521169,0.064740281939447,0.00532115254464295,0.034688689612582,"VHA-F","vacuolar ATPase subunit F family protein(AT4G02620)",828221
"2434","AT4G02690",30.7601227052478,4.45047238423434,0.526476491592757,2.55744108741218e-15,7.62060682101143e-14,"AT4G02690","Bax inhibitor-1 family protein(AT4G02690)",828203
"2435","AT4G02700",176.397721444224,1.51308585914584,0.182913052357533,4.12928373784913e-10,7.80815890523178e-09,"SULTR3","sulfate transporter 3;2(SULTR3;2)",828201
"2436","AT4G02770",17138.8064452525,-1.62491439002003,0.129752543956636,8.32437520461454e-22,4.03139982354138e-20,"PSAD1","photosystem I subunit D-1(PSAD-1)",828183
"2437","AT4G02790",784.290494661308,-0.762178755783088,0.129478075996212,0.00403241195174137,0.0270912613916547,"DGP3","GTP-binding family protein(EMB3129)",828174
"2438","AT4G02850",84.3368353208481,1.15877166550528,0.201424529938187,7.27310464192349e-05,0.000698021631361092,"AT4G02850","phenazine biosynthesis PhzC/PhzF family protein(AT4G02850)",828160
"2439","AT4G02940",875.06998734728,1.06221497791345,0.146793888889499,3.66826177645371e-06,4.36901005863875e-05,"AT4G02940","oxidoreductase, 2OG-Fe(II) oxygenase family protein(AT4G02940)",828132
"2440","AT4G03030",1422.85068722263,-0.771236876832955,0.101565827372083,0.000192919833882059,0.00171906368200363,"OR23","Galactose oxidase/kelch repeat superfamily protein(AT4G03030)",828110
"2441","AT4G03050",3.71501156261247,3.6524565365261,1.44193769198256,0.00282032590735437,0.0196641649962856,"AOP3","2-oxoglutarate-dependent dioxygenase(AOP3)",828104
"2442","AT4G03150",309.209970940287,-0.889682678178779,0.146190674910171,0.000535890239741551,0.00435012547315899,"AT4G03150","plant/protein(AT4G03150)",828059
"2443","AT4G03205",277.936752158996,-1.18206301337226,0.123048681746496,1.27230845597786e-10,2.54735759297109e-09,"CPX2","Coproporphyrinogen III oxidase(hemf2)",828029
"2444","AT4G03280",13137.0503313184,-1.33307292289147,0.145524361347615,6.37328114793887e-11,1.32430535013835e-09,"PETC","photosynthetic electron transfer C(PETC)",827996
"2445","AT4G03450",33.5197844401953,-3.0429768042139,0.588639106099116,7.27146298647481e-07,9.61807195025453e-06,"AT4G03450","Ankyrin repeat family protein(AT4G03450)",827913
"2446","AT4G03510",576.758045512246,-1.29597735499939,0.168301687884249,4.31033768053441e-08,6.65582238899646e-07,"RMA1","RING membrane-anchor 1(RMA1)",825654
"2447","AT4G03820",279.505534624808,1.52223094995477,0.182073657682684,2.5271402830629e-10,4.87008549286268e-09,"AT4G03820","transmembrane protein, putative (DUF3537)(AT4G03820)",825687
"2448","AT4G04040",1627.74542691551,-1.11101013613906,0.0844607338289737,4.40341623963155e-17,1.54669995417058e-15,"PFP-BETA2","Phosphofructokinase family protein(MEE51)",825716
"2449","AT4G04077",3.9544794723332,6.41290798001442,2.59481571188163,4.62365300029999e-05,0.000454947876242873,"AT4G04077","ncRNA(AT4G04077)",6241116
"2450","AT4G04330",412.667359359364,-2.16851699189267,0.247447372814738,1.76710207751403e-13,4.54295625587278e-12,"AT4G04330","Chaperonin-like RbcX protein(RbcX1)",825753
"2451","AT4G04350",963.202694391971,-0.751949840569111,0.123301688635173,0.00349390279581973,0.0237774302911235,"EMB2369","tRNA synthetase class I (I, L, M and V) family protein(EMB2369)",825755
"2452","AT4G04408",5.94410633591795,-3.91752994424115,1.41799443638909,0.00112133762170916,0.00849741140364492,"AT4G04408","miscRNA(AT4G04408)",3769845
"2453","AT4G04409",8.95258744701698,-4.21902857360678,1.41763522260213,0.000566510948166122,0.00457716602252842,"AT4G04409","ncRNA(AT4G04409)",7922302
"2454","AT4G04410",520.978966536304,-3.4133725822864,0.176798749524542,1.33127798608463e-65,5.452824374868e-63,"AT4G04410","hypothetical protein(AT4G04410)",3769846
"2455","AT4G04420",25.1167442801721,-3.08589363214626,0.624018993214656,2.25833772714537e-06,2.77876728687347e-05,"AT4G04420","hypothetical protein(AT4G04420)",3769951
"2456","AT4G04490",122.855964680843,-3.34238542623075,0.379952484556038,1.13353910953839e-15,3.48956765873945e-14,"CRK36","cysteine-rich RLK (RECEPTOR-like protein kinase) 36(CRK36)",825779
"2457","AT4G04500",24.819020909948,-3.76627455526996,0.675546208833073,6.50554213513858e-08,9.77084718693343e-07,"CRK37","cysteine-rich RLK (RECEPTOR-like protein kinase) 37(CRK37)",825780
"2458","AT4G04570",773.316319877152,-1.16017851032541,0.138141865858142,2.09361648361024e-08,3.37295572952834e-07,"CRK40","cysteine-rich RLK (RECEPTOR-like protein kinase) 40(CRK40)",825789
"2459","AT4G04610",967.631451974163,0.756396637236828,0.131359144927193,0.005138914246515,0.0336094727148259,"1-Apr","APS reductase 1(APR1)",825793
"2460","AT4G04620",395.623675900501,-1.13969238851548,0.179209507395685,1.71728186493747e-05,0.00018297986573227,"ATG8B","Ubiquitin-like superfamily protein(ATG8B)",825794
"2461","AT4G04630",175.624726654699,-1.20903169645047,0.177600152385092,2.37770202717044e-06,2.90833565182156e-05,"AT4G04630","senescence regulator (Protein of unknown function, DUF584)(AT4G04630)",825795
"2462","AT4G04640",12630.4845935295,-1.04225620001966,0.133225437886627,8.76625595440937e-07,1.14634924996892e-05,"ATPC1","ATPase, F1 complex, gamma subunit protein(ATPC1)",825797
"2463","AT4G04655",3.2184295313007,-4.06112123953079,1.66395766921398,0.00175989020141469,0.0128178139262771,"AT4G04655","hypothetical protein(AT4G04655)",3770402
"2464","AT4G04692",1927.82049562686,-1.29059163305643,0.125563682525639,8.28806769113776e-13,2.00690825474985e-11,"AT4G04692","miscRNA(AT4G04692)",3770388
"2465","AT4G04740",719.224541201963,-0.885704207616488,0.144623858345158,0.000525767967508966,0.00427226250935496,"CPK23","calcium-dependent protein kinase 23(CPK23)",825809
"2466","AT4G04745",138.044843571079,1.32858404878939,0.180041498887956,1.02720732704733e-07,1.5000622974163e-06,"AT4G04745","hypothetical protein(AT4G04745)",825810
"2467","AT4G04810",70.3715927053032,1.30861867305165,0.369193079510195,0.00392492989712292,0.0264352998589388,"MSRB4","methionine sulfoxide reductase B4(MSRB4)",825818
"2468","AT4G04830",657.42627825044,1.05297872839646,0.0896344553747292,3.24208589997353e-13,8.10219729666601e-12,"MSRB5","methionine sulfoxide reductase B5(MSRB5)",825820
"2469","AT4G04930",13.7524370071032,4.27059635099584,1.07337901286008,0.000119277152496926,0.00110735753639674,"DES-1-LIKE","fatty acid desaturase family protein(DES-1-LIKE)",825832
