"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","Description","Entrez"
"5133","AT3G43610",716.068568860205,0.764952961639954,0.114720019433253,0.00162581760413486,0.00489284037627934,"AT3G43610","Spc97 / Spc98 family of spindle pole body (SBP) component(AT3G43610)",823458
"5134","AT3G43670",630.042671165119,-1.00757859283194,0.142268143109934,1.89925540786531e-05,7.27837078757899e-05,"AT3G43670","Copper amine oxidase family protein(AT3G43670)",823469
"5135","AT3G43690",551.207642727629,1.02784642330484,0.138857803552392,5.94587311704667e-06,2.39360269442862e-05,"AT3G43690","hypothetical protein(AT3G43690)",3769597
"5136","AT3G43740",587.4770767624,-0.705760210901912,0.0984424923180292,0.00223804467897507,0.00658443970198582,"AT3G43740","Leucine-rich repeat (LRR) family protein(AT3G43740)",823485
"5137","AT3G43800",1165.58076632741,0.685908600273143,0.10268890292597,0.0063965094875686,0.017521882597663,"GSTU27","glutathione S-transferase tau 27(GSTU27)",823491
"5138","AT3G43810",2398.63831281519,0.782250849691441,0.0644667973769744,6.40113106457021e-09,3.3460898400693e-08,"CAM7","calmodulin 7(CAM7)",823492
"5139","AT3G43850",92.8962389653951,-7.97967370327851,0.982370380013062,7.86592073387698e-14,5.84346266384479e-13,"AT3G43850","hypothetical protein(AT3G43850)",823498
"5140","AT3G43890",5.83244281906613,2.50370395165391,1.12276124367897,0.0167750636642787,0.0427036962510226,"AT3G43890","Cysteine/Histidine-rich C1 domain family protein(AT3G43890)",823505
"5141","AT3G43960",196.05513695477,3.54077503451448,0.226893799898149,4.61439343640356e-44,1.32122549507261e-42,"AT3G43960","Cysteine proteinases superfamily protein(AT3G43960)",823513
"5142","AT3G44010",3143.73329757891,0.809239602668387,0.0880896115255964,4.65389195100993e-06,1.89560008238844e-05,"RPS29A","Ribosomal protein S14p/S29e family protein(AT3G44010)",823518
"5143","AT3G44050",333.685744161463,1.93399315968368,0.141500473945456,1.57386830304016e-27,2.33194981062345e-26,"AT3G44050","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT3G44050)",823523
"5144","AT3G44120",21.0810259760193,-1.68864745767039,0.438448941457248,0.00126609646635325,0.00386709898962242,"AT3G44120","F-box and associated interaction domains-containing protein(AT3G44120)",823533
"5145","AT3G44205",86.5676574694616,-1.40713682325865,0.208217120559914,8.41393866287996e-07,3.69022217290666e-06,"AT3G44205","hypothetical protein(AT3G44205)",3769624
"5146","AT3G44220",33.0400419274557,2.53784210330337,0.419681155297069,1.11300916527039e-07,5.2832409129688e-07,"AT3G44220","Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family(AT3G44220)",823546
"5147","AT3G44290",53.4413586089646,2.47226490043535,0.413108398506453,1.33760453841099e-07,6.29985407819916e-07,"NAC60","NAC domain containing protein 60(NAC060)",823554
"5148","AT3G44300",828.350072392595,-1.31762871514819,0.174260198489527,9.98019914625917e-08,4.7495370730307e-07,"NIT2","nitrilase 2(NIT2)",823555
"5149","AT3G44320",794.113944251349,1.39800056247424,0.123897040581417,9.69099491172042e-16,7.99019389411927e-15,"NIT3","nitrilase 3(NIT3)",823557
"5150","AT3G44330",2038.09995837871,0.61123797231397,0.077681670746407,0.00861348303330481,0.0230845548389535,"AT3G44330","M28 Zn-peptidase nicastrin(AT3G44330)",823558
"5151","AT3G44430",803.204200668192,-1.05285831965632,0.0772263925603613,5.8353388624274e-17,5.10560459628605e-16,"AT3G44430","transmembrane protein(AT3G44430)",823568
"5152","AT3G44550",244.842975850761,2.05262666911436,0.201425963275905,1.059154170862e-16,9.13799346413822e-16,"FAR5","fatty acid reductase 5(FAR5)",823580
"5153","AT3G44590",670.312002955739,1.65105503527931,0.0920524536233383,9.04148570181832e-42,2.3984252850729e-40,"RPP2D","60S acidic ribosomal protein family(AT3G44590)",823584
"5154","AT3G44630",1529.04785245831,-1.59301664521182,0.102718118248902,4.54411339902479e-31,7.88320491032541e-30,"AT3G44630","Disease resistance protein (TIR-NBS-LRR class) family(AT3G44630)",823589
"5155","AT3G44670",1851.25969212551,-0.770530436377163,0.117715572008962,0.00178037148050384,0.00532415012966907,"AT3G44670","Disease resistance protein (TIR-NBS-LRR class) family(AT3G44670)",823593
"5156","AT3G44730",189.838367310225,1.33581189369969,0.197094414640567,1.39715140811108e-06,5.99601508229664e-06,"KP1","kinesin-like protein 1(KP1)",823602
"5157","AT3G44735",236.544902122674,0.878636639542191,0.197725996952853,0.0133756096785211,0.0346113056527616,"PSK6","PHYTOSULFOKINE 3 PRECURSOR(PSK3)",823603
"5158","AT3G44750",1327.83371974525,1.72691308385869,0.0802917916394699,7.95090693247953e-61,3.78231529390355e-59,"HDT1","histone deacetylase 3(HDA3)",823605
"5159","AT3G44765",3.72754541878367,3.13305527103285,1.56086383064868,0.00865354245335415,0.0231866215773977,"AT3G44765","ncRNA(AT3G44765)",5008062
"5160","AT3G44798",182.395319240345,-1.59243800751729,0.17764310329982,1.16904271795621e-11,7.47778886239542e-11,"AT3G44798","ncRNA(AT3G44798)",6240664
"5161","AT3G44800",7.15102563505186,1.99773144874544,0.87972320399791,0.018305532552418,0.0463069880428698,"AT3G44800","Meprin and TRAF (MATH) homology domain-containing protein(AT3G44800)",823613
"5162","AT3G44830",19.5396449831599,3.30198171084505,0.562829125388637,5.3080394574854e-08,2.5830463457429e-07,"PDAT2","Lecithin:cholesterol acyltransferase family protein(AT3G44830)",823617
"5163","AT3G44880",1196.98740377463,-1.52100903428368,0.104367353489246,7.31555782323498e-27,1.04980861256708e-25,"PAO","Pheophorbide a oxygenase family protein with Rieske 2Fe-2S domain-containing protein(ACD1)",823622
"5164","AT3G44940",119.645614559423,0.969302952999575,0.188063686340668,0.00207705786479861,0.00614221492421967,"AT3G44940","enabled-like protein (DUF1635)(AT3G44940)",823629
"5165","AT3G44960",22.0027124069276,3.96315621283064,0.712660839522115,1.70137946679194e-07,7.9281789808126e-07,"AT3G44960","shugoshin(AT3G44960)",823631
"5166","AT3G44970",560.245140312565,-0.717977085426582,0.125406214362217,0.0117041871720232,0.0306204191715281,"AT3G44970","Cytochrome P450 superfamily protein(AT3G44970)",823632
"5167","AT3G44990",2301.15317970199,4.29630799126702,0.111060051321278,3.74786971115006e-269,6.46935853140373e-266,"XTH31","xyloglucan endo-transglycosylase-related 8(XTH31)",823634
"5168","AT3G45030",1912.30896903084,0.882009474220252,0.121726251037893,8.11418144256484e-05,0.000289256982948845,"RPS20A","Ribosomal protein S10p/S20e family protein(AT3G45030)",823638
"5169","AT3G45040",601.931013694219,-0.999870741953622,0.118146081754329,4.08166186416917e-07,1.83922134270953e-06,"AT3G45040","phosphatidate cytidylyltransferase family protein(AT3G45040)",823639
"5170","AT3G45060",469.425200597798,-2.94808460476616,0.727844561439442,6.48600853110097e-05,0.000234151302901981,"NRT2.6","high affinity nitrate transporter 2.6(NRT2.6)",823641
"5171","AT3G45070",189.075084884797,3.61770181544194,0.313599611090328,2.56227263928725e-25,3.40593402645851e-24,"SOT5","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT3G45070)",823642
"5172","AT3G45080",17.46488890279,2.945699638882,0.704988289154228,7.21035127266979e-05,0.000258793032608552,"SOT6","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT3G45080)",823643
"5173","AT3G45090",644.822118488639,0.682282443643446,0.104330026024598,0.00770547990156147,0.0207986850554154,"AT3G45090","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT3G45090)",823644
"5174","AT3G45095",14.9626428522482,2.04311560362346,0.792737688260049,0.00921651504876373,0.024605203564784,"AT3G45095","hypothetical protein(AT3G45095)",3769645
"5175","AT3G45130",157.711529947959,-2.52637276675596,0.225381354598773,1.40226235363472e-21,1.55659494891762e-20,"LAS1","lanosterol synthase 1(LAS1)",823649
"5176","AT3G45140",1497.38553178937,2.3532578001042,0.159333605158079,7.85561254022168e-35,1.58860864139747e-33,"LOX2","lipoxygenase 2(LOX2)",823650
"5177","AT3G45160",161.946693353483,4.73307221631807,0.429782223060633,2.58534321084378e-24,3.26764665445872e-23,"AT3G45160","Putative membrane lipoprotein(AT3G45160)",823652
"5178","AT3G45190",1945.8727140302,-0.549995277527758,0.0555669143277508,0.010941002236799,0.028817467035911,"AT3G45190","SIT4 phosphatase-associated family protein(AT3G45190)",823655
"5179","AT3G45230",241.990882950698,0.840174119401253,0.152697906098691,0.00370756294809519,0.0105333842233328,"AT3G45230","hydroxyproline-rich glycoprotein family protein(AT3G45230)",823659
"5180","AT3G45260",617.876367103256,-2.43600496376011,0.0937635411882105,5.41970373698644e-104,6.51604778646838e-102,"IDD9","C2H2-like zinc finger protein(AT3G45260)",823664
"5181","AT3G45290",109.179517334354,-1.03980864275164,0.194994622689544,0.000821665807930673,0.00257418124983655,"MLO3","Seven transmembrane MLO family protein(MLO3)",823667
"5182","AT3G45300",3401.22003463049,-4.03915841640508,0.076505424685589,0,0,"IVD","isovaleryl-CoA-dehydrogenase(IVD)",823668
"5183","AT3G45330",16.2520405913205,-2.23794028211015,0.855554348583875,0.00747075657149004,0.0202125283594523,"LECRK11","Concanavalin A-like lectin protein kinase family protein(AT3G45330)",823671
"5184","AT3G45410",156.098626451775,-2.07889942602975,0.221961928600517,1.59895675099562e-14,1.23570159400576e-13,"LECRK13","Concanavalin A-like lectin protein kinase family protein(AT3G45410)",823679
"5185","AT3G45430",28.8588764545324,1.37238428402855,0.463396934326381,0.0177474947649231,0.0449660262622281,"LECRK15","Concanavalin A-like lectin protein kinase family protein(AT3G45430)",823681
"5186","AT3G45440",24.3544006941178,1.61843218657274,0.412951815043964,0.00134478384072412,0.00409604818438859,"LECRK16","Concanavalin A-like lectin protein kinase family protein(AT3G45440)",823682
"5187","AT3G45600",1808.67731650257,-0.927349870304792,0.0811393100280442,1.04385956189914e-10,6.26108467928883e-10,"TET3","tetraspanin3(TET3)",823702
"5188","AT3G45638",59.0223061996978,-2.17000550116198,0.256620385866938,1.86687001557689e-12,1.258782946329e-11,"AT3G45638","ncRNA(AT3G45638)",5008069
"5189","AT3G45660",45.3776010514152,1.11819002464099,0.303683069082179,0.0118475701277477,0.0309656478160449,"NPF2.6","Major facilitator superfamily protein(AT3G45660)",823708
"5190","AT3G45680",38.7546089959372,8.91881179507361,2.50137178756444,5.94829958342244e-11,3.62813245161501e-10,"NPF2.3","Major facilitator superfamily protein(AT3G45680)",823710
"5191","AT3G45700",136.842944017073,1.28978102598238,0.239570660433907,0.000145928726208159,0.000505086450522253,"NPF2.4","Major facilitator superfamily protein(AT3G45700)",823712
"5192","AT3G45710",392.193867315986,0.915475077043121,0.204007080066329,0.00961160193779265,0.0255667553581395,"NPF2.5","Major facilitator superfamily protein(AT3G45710)",823713
"5193","AT3G45730",616.987169702804,-2.26852922000729,0.178649068488644,5.56783182453957e-26,7.67554043763966e-25,"AT3G45730","hypothetical protein(AT3G45730)",823715
"5194","AT3G45850",1015.13656100029,0.898259078306224,0.108780491262957,5.40135247626131e-06,2.18166611969465e-05,"AT3G45850","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT3G45850)",823728
"5195","AT3G45860",355.371178657677,-3.97621523149101,0.258560183595174,3.22734667931213e-44,9.26271494682386e-43,"CRK4","cysteine-rich RLK (RECEPTOR-like protein kinase) 4(CRK4)",823729
"5196","AT3G45930",477.252068438928,1.67942715525619,0.110479556740226,6.43600716867488e-31,1.11015381326336e-29,"AT3G45930","Histone superfamily protein(AT3G45930)",823736
"5197","AT3G45970",609.48369485273,-0.872501431577812,0.120694591914832,9.62175685244943e-05,0.00034048817703367,"EXLA1","expansin-like A1(EXLA1)",823740
"5198","AT3G46000",2180.78843167327,-0.868187368312891,0.0822039135412524,1.8968009017858e-08,9.54363743338658e-08,"ADF2","actin depolymerizing factor 2(ADF2)",823743
"5199","AT3G46030",2027.69727886078,0.797107056270352,0.0978695921778909,6.15921379048168e-05,0.000223053439923243,"HTB11","Histone superfamily protein(HTB11)",823746
"5200","AT3G46080",113.067183514044,-1.76823994274248,0.690130939158973,0.0131552458756793,0.0340775722833816,"ZAT8","C2H2-type zinc finger family protein(AT3G46080)",823751
"5201","AT3G46090",93.6739150672008,-3.12289382673281,0.484391277003368,3.0778419967731e-09,1.64920464953479e-08,"ZAT7","C2H2 and C2HC zinc fingers superfamily protein(ZAT7)",823752
"5202","AT3G46130",802.767294035835,-0.967395076224733,0.121527791746255,3.19923048908736e-06,1.3245263662718e-05,"MYB48","myb domain protein 48(MYB48)",823756
"5203","AT3G46230",123.067035953709,2.55797534810412,0.646318348416167,0.000159041110969697,0.000548115728421806,"HSP17.4A","heat shock protein 17.4(HSP17.4)",823768
"5204","AT3G46270",6.98397895503684,1.92163921161634,0.806020279336572,0.0154992162692917,0.039698363578559,"AT3G46270","receptor protein kinase-like protein(AT3G46270)",823772
"5205","AT3G46280",2118.63666197661,-1.89527748678859,0.17514090133466,7.11301768322219e-18,6.55830543047492e-17,"AT3G46280","kinase-like protein(AT3G46280)",823773
"5206","AT3G46300",6.22048987090502,-2.04898362262005,0.826494400091747,0.0102435042808371,0.0271192511449069,"AT3G46300","hypothetical protein(AT3G46300)",823775
"5207","AT3G46320",488.467808199627,1.74607148070908,0.117244858172909,1.71766626288595e-30,2.90273586775537e-29,"AT3G46320","Histone superfamily protein(AT3G46320)",823777
"5208","AT3G46370",18.7722617155854,-3.44047339211065,0.965181282145074,0.00045075683843028,0.00146174873090312,"AT3G46370","Leucine-rich repeat protein kinase family protein(AT3G46370)",823783
"5209","AT3G46385",135.981511171015,-1.56168172426483,0.214722329227559,3.46167135623404e-08,1.7061951865134e-07,"AT3G46385","miscRNA(AT3G46385)",3769666
"5210","AT3G46430",1371.43470858127,1.31016604694432,0.0828277600170294,7.63324652246629e-28,1.14788447704991e-26,"AT3G46430","ATP synthase(AT3G46430)",823793
"5211","AT3G46440",1044.30119666595,1.18269385910219,0.1114582870678,2.3982472094002e-12,1.60321001555644e-11,"UXS5","UDP-XYL synthase 5(UXS5)",823794
"5212","AT3G46500",46.4468879049168,-1.77313305984366,0.342807855079737,2.52604403799173e-05,9.5605920473153e-05,"AT3G46500","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT3G46500)",823803
"5213","AT3G46530",1035.36292090931,-1.4930725501678,0.107219336749914,2.51570386871832e-24,3.18295809902864e-23,"RPP13","NB-ARC domain-containing disease resistance protein(RPP13)",823806
"5214","AT3G46540",502.459553959379,1.22098243091728,0.110965900187528,1.57835692112464e-13,1.14979893887165e-12,"AT3G46540","ENTH/VHS family protein(AT3G46540)",823807
"5215","AT3G46560",759.814125523345,1.20645127131813,0.100614561836014,1.43642497550631e-15,1.17074691258299e-14,"TIM9","Tim10/DDP family zinc finger protein(TIM9)",823809
"5216","AT3G46600",1426.43423225282,-1.06759289544661,0.144905851769186,3.72734055350052e-06,1.52850690337508e-05,"SCL30","GRAS family transcription factor(AT3G46600)",823813
"5217","AT3G46610",706.884579554258,-1.05278037496211,0.11787549842538,3.40423713322729e-08,1.67994271107965e-07,"AT3G46610","Pentatricopeptide repeat (PPR-like) superfamily protein(AT3G46610)",823814
"5218","AT3G46630",388.352676515461,-0.814768276956958,0.146709137272032,0.0045773135452665,0.0128234823944946,"AT3G46630","DCL protein (DUF3223)(AT3G46630)",823816
"5219","AT3G46668",59.3370601450897,-1.25304394495005,0.26642292564086,0.000843743323809015,0.00263639787473088,"AT3G46668","ncRNA(AT3G46668)",5008072
"5220","AT3G46690",511.208876080427,-4.24327128209704,0.190915610679619,1.36203250486216e-90,1.30098330088929e-88,"UGT76E4","UDP-Glycosyltransferase superfamily protein(AT3G46690)",823822
"5221","AT3G46700",1227.61310083141,-2.94854490193076,0.157549475612333,3.16932813852175e-59,1.42096444889641e-57,"UGT76E3","UDP-Glycosyltransferase superfamily protein(AT3G46700)",823823
"5222","AT3G46720",121.282986948368,1.90658002557028,0.206000340049315,1.37954993953018e-13,1.00719649059475e-12,"UGT76E5","UDP-Glycosyltransferase superfamily protein(AT3G46720)",823825
"5223","AT3G46760",4.2420964642129,3.40372939835802,1.6880847607291,0.00680321663265911,0.0185413931594497,"LECRKS3","Protein kinase superfamily protein(AT3G46760)",823829
"5224","AT3G46780",10199.8013269103,-1.831569320184,0.138947803785093,4.93586035686596e-25,6.46504072542129e-24,"PTAC16","plastid transcriptionally active 16(PTAC16)",823831
"5225","AT3G46900",15.9087776985429,-2.4540662438282,0.712406145325737,0.000970222559086428,0.00300671946177002,"COPT2","copper transporter 2(COPT2)",823843
"5226","AT3G46930",269.440614333173,-1.09781839566301,0.139089034727932,4.85441052184371e-07,2.17485511069476e-06,"AT3G46930","Protein kinase superfamily protein(AT3G46930)",823846
"5227","AT3G46940",252.789338297495,2.51264147069479,0.160616252359464,7.9238511742641e-40,1.95995688308358e-38,"DUT","DUTP-PYROPHOSPHATASE-LIKE 1(DUT1)",823847
"5228","AT3G46970",2577.75888663218,1.00264086564589,0.114544438277002,1.64063205967467e-07,7.66728183215974e-07,"PHS2","alpha-glucan phosphorylase 2(PHS2)",823850
"5229","AT3G46990",127.760885496464,1.3029849382336,0.197551713360734,3.37008335385568e-06,1.39144770765892e-05,"AT3G46990","DUF740 family protein, putative (DUF740)(AT3G46990)",823852
"5230","AT3G47000",996.660311755403,-0.720400476507877,0.0789790652882552,7.39736574849809e-05,0.000265032973577768,"AT3G47000","Glycosyl hydrolase family protein(AT3G47000)",823853
"5231","AT3G47070",2940.77857478721,-2.77357007975209,0.179889537318743,2.12845001222578e-40,5.36351647502066e-39,"AT3G47070","thylakoid soluble phosphoprotein(AT3G47070)",823860
"5232","AT3G47110",46.6443167363596,-1.1171707127844,0.292111390077188,0.00929633529124764,0.0247963839567649,"AT3G47110","Leucine-rich repeat protein kinase family protein(AT3G47110)",823864
"5233","AT3G47160",825.636818987402,-0.93868098003336,0.104310787555192,2.75963298143709e-07,1.26353335788952e-06,"AT3G47160","RING/U-box superfamily protein(AT3G47160)",823869
"5234","AT3G47250",1696.36405496405,-2.32637887148762,0.106648315540939,7.98742515141769e-73,5.36178100580999e-71,"AT3G47250","transmembrane protein, putative (DUF247)(AT3G47250)",823878
"5235","AT3G47290",614.215068748884,-0.709307051296078,0.100311211902618,0.00244266787727397,0.00713951523006808,"PLC8","phosphatidylinositol-speciwc phospholipase C8(PLC8)",823882
"5236","AT3G47340",21131.1517725437,-7.85952698669307,0.274268272122867,1.49676096802335e-163,5.48041296261398e-161,"ASN1","glutamine-dependent asparagine synthase 1(ASN1)",823888
"5237","AT3G47350",435.294457447384,-0.983880630839481,0.110031753858998,1.30652400122525e-07,6.15947308107868e-07,"HSD2","hydroxysteroid dehydrogenase 2(HSD2)",823889
"5238","AT3G47370",1809.66828702012,1.0004606265229,0.0710245285451016,6.69126982633012e-17,5.84180732019847e-16,"RPS20B","Ribosomal protein S10p/S20e family protein(AT3G47370)",823891
"5239","AT3G47400",41.7941853033277,2.99174031168304,0.459031225610567,3.4895078465873e-09,1.86112219423149e-08,"PME33","Plant invertase/pectin methylesterase inhibitor superfamily(AT3G47400)",823894
"5240","AT3G47420",720.257065636644,0.892339943100152,0.17285027193362,0.00394041210538788,0.0111464722706372,"ATPS3","putative glycerol-3-phosphate transporter 1(G3Pp1)",823896
"5241","AT3G47430",488.814238216596,-1.89028425443059,0.165605034332977,1.27726969539477e-19,1.28289690186658e-18,"PEX11B","peroxin 11B(PEX11B)",823897
"5242","AT3G47460",213.633347272036,1.33689234505965,0.144869939123841,8.35030612847316e-11,5.03476791169367e-10,"SMC2-2","Structural maintenance of chromosomes (SMC) family protein(ATSMC2)",823900
"5243","AT3G47470",40426.1887390484,-1.93804271379355,0.135825254442018,7.25856267608964e-30,1.19570842283833e-28,"LHCA4","light-harvesting chlorophyll-protein complex I subunit A4(LHCA4)",823901
"5244","AT3G47480",113.21156062963,-2.20549580908942,0.421456373385944,4.76589390114219e-06,1.93762772568981e-05,"CML47","Calcium-binding EF-hand family protein(AT3G47480)",823902
"5245","AT3G47500",562.446077388947,-0.902309235706806,0.137113871433733,0.000246270314993864,0.000827613465740746,"CDF3","cycling DOF factor 3(CDF3)",823904
"5246","AT3G47510",212.599452581744,-0.809610240864353,0.158737088487256,0.00925443921057652,0.0246955364358207,"AT3G47510","transmembrane protein(AT3G47510)",823905
"5247","AT3G47520",1944.77508448201,0.646409948338416,0.071698323089534,0.000919345460470418,0.0028582146401297,"MDH","malate dehydrogenase(MDH)",823906
"5248","AT3G47560",343.820219848552,-1.06608036627368,0.137787716034486,1.2662260619235e-06,5.46031745404056e-06,"AT3G47560","alpha/beta-Hydrolases superfamily protein(AT3G47560)",823910
"5249","AT3G47570",383.689637381827,-1.22188926776519,0.155335889860298,9.7180130965862e-08,4.62932198880548e-07,"AT3G47570","Leucine-rich repeat protein kinase family protein(AT3G47570)",823911
"5250","AT3G47580",73.4737517971386,-4.51168420655024,0.420857421893539,6.40604198033389e-23,7.57379699103468e-22,"AT3G47580","Leucine-rich repeat protein kinase family protein(AT3G47580)",823912
"5251","AT3G47590",352.770373720775,1.11377502391362,0.160685876059415,7.52348205354087e-06,2.99822670359282e-05,"AT3G47590","alpha/beta-Hydrolases superfamily protein(AT3G47590)",823913
"5252","AT3G47600",281.242069971213,-0.972724331934682,0.140808806298792,4.49530347289684e-05,0.00016565035639833,"MYB94","myb domain protein 94(MYB94)",823914
"5253","AT3G47620",1588.56664101282,-0.734228087051232,0.117014793450194,0.00468725164814403,0.0131162718074396,"TCP14","TEOSINTE BRANCHED, cycloidea and PCF (TCP) 14(TCP14)",823916
"5254","AT3G47680",558.034794846548,-0.95872042914238,0.132527283574314,2.47749519460211e-05,9.38713528892359e-05,"AT3G47680","DNA binding protein(AT3G47680)",823922
"5255","AT3G47690",118.924810355133,1.3365887872195,0.211381727591708,6.13568670028058e-06,2.46590728087445e-05,"EB1A","microtubule end binding protein EB1A(EB1a)",823923
"5256","AT3G47720",7.58688052119021,4.90628753992472,2.74533235019304,0.00249490676086293,0.00728603223963909,"SRO4","similar to RCD one 4(SRO4)",823926
"5257","AT3G47730",1714.22362987706,-1.10364796981465,0.103718718351467,1.38516910841035e-11,8.80662895918034e-11,"ABCA2","ATP-binding cassette A2(ABCA2)",823927
"5258","AT3G47740",6.86298803151654,3.41331014440536,1.11076431918472,0.00207682215732677,0.00614221492421967,"ABCA3","ABC2 homolog 2(ABCA3)",823928
"5259","AT3G47750",101.762267082054,-1.01622203940117,0.201382592971135,0.00175399435274982,0.00524981762800991,"ATATH3","ATP binding cassette subfamily A4(ABCA4)",823929
"5260","AT3G47770",4.63529350823165,5.18914470031795,2.38080862534065,0.000359820548537478,0.00118160393748562,"ATATH5","ABC2 homolog 5(ABCA6)",823931
"5261","AT3G47800",2117.43925099014,-1.2706537395445,0.0943702706936855,4.08885863854797e-20,4.22993826451842e-19,"AT3G47800","Galactose mutarotase-like superfamily protein(AT3G47800)",823934
"5262","AT3G47830",23.7205042238119,1.62081521185655,0.426976972098882,0.00179674511547606,0.00537112103668909,"AT3G47830","DNA glycosylase superfamily protein(AT3G47830)",823937
"5263","AT3G47833",566.409287482993,1.18909237657072,0.100080600557384,4.304417576222e-15,3.43302162201257e-14,"SDH7A","succinate dehydrogenase subunit(SDH7)",823938
"5264","AT3G47930",569.726018958662,1.09648123245859,0.101758675206521,9.61844706079228e-12,6.18189871465708e-11,"GLDH","L-galactono-1,4-lactone dehydrogenase(GLDH)",823948
"5265","AT3G47960",834.309374213175,0.949438774870126,0.110807511899082,8.16304248330408e-07,3.5840858403257e-06,"NPF2.10","Major facilitator superfamily protein(GTR1)",823951
"5266","AT3G47965",418.645144103418,-0.867970321956435,0.139357766583442,0.00076834900147903,0.00241738340967872,"AT3G47965","hypothetical protein(AT3G47965)",2745951
"5267","AT3G47980",149.846658547113,2.99576826519225,0.209802956349979,1.75499847149054e-35,3.63110385805141e-34,"AT3G47980","Integral membrane HPP family protein(AT3G47980)",823953
"5268","AT3G48000",7037.05507961094,-0.868408426913576,0.077304821675366,2.15410549397685e-09,1.16665426641516e-08,"ALDH2B4","aldehyde dehydrogenase 2B4(ALDH2B4)",823955
"5269","AT3G48020",109.432093439057,-1.20664460054893,0.205946190107163,6.26971631086201e-05,0.000226715493593134,"AT3G48020","hypothetical protein(AT3G48020)",823957
"5270","AT3G48050",2668.15179043818,-0.645031657335059,0.0778124464519405,0.00224133237543989,0.00659250708189879,"AT3G48050","protein SUO(SUO)",823960
"5271","AT3G48060",981.191407190811,-0.59574347231391,0.0775654333144418,0.0153513353495974,0.0393529617119308,"AT3G48060","BAH and TFIIS domain-containing protein(AT3G48060)",823961
"5272","AT3G48070",676.617703548983,-0.722548366264833,0.0888723585561483,0.000359291215900816,0.00118002602928229,"AT3G48070","RING/U-box superfamily protein(AT3G48070)",823962
"5273","AT3G48115",1246.48114978324,-1.54870373039942,0.0854934051426911,6.51107115254232e-41,1.67212056825013e-39,"AT3G48115","ncRNA(AT3G48115)",5008073
"5274","AT3G48130",4.62986444337241,-2.90240477180596,1.37308373416603,0.0113250272079796,0.0297059163690476,"RSU1","miscRNA(RSU1)",3769680
"5275","AT3G48160",86.8228604462382,1.98818072165301,0.249387574899909,7.92678551919942e-11,4.78537843759613e-10,"E2FE","DP-E2F-like 1(DEL1)",823971
"5276","AT3G48170",1512.61727212992,0.757423535959066,0.0812957824615042,1.62731497456389e-05,6.28808661261768e-05,"ALDH10A9","aldehyde dehydrogenase 10A9(ALDH10A9)",823972
"5277","AT3G48200",2178.24839844487,-1.67608923563933,0.113451409808979,2.42966660408053e-29,3.90914268669841e-28,"AT3G48200","transmembrane protein(AT3G48200)",823977
"5278","AT3G48210",252.611667373547,0.688465469209941,0.12194239888899,0.0193743621677267,0.048765840656732,"AT3G48210","kinetochore protein(AT3G48210)",823978
"5279","AT3G48260",117.670789567557,0.990681906838551,0.256520226708754,0.0159800887293303,0.0408520918473496,"WNK3","with no lysine (K) kinase 3(WNK3)",823984
"5280","AT3G48270",44.6026460087988,10.6179708155174,2.8592113897966,3.44973856021907e-14,2.61254722802426e-13,"CYP71A26","cytochrome P450, family 71, subfamily A, polypeptide 26(CYP71A26)",823985
"5281","AT3G48280",85.7280275436764,1.23711212759833,0.35805480634596,0.0111100633466724,0.0291991072143214,"CYP71A25","cytochrome P450, family 71, subfamily A, polypeptide 25(CYP71A25)",823986
"5282","AT3G48310",278.756612556036,-3.033825211387,0.192425270518495,3.75465089077112e-43,1.04173241591705e-41,"CYP71A22","cytochrome P450, family 71, subfamily A, polypeptide 22(CYP71A22)",823989
"5283","AT3G48320",253.480315374709,-1.3294443937484,0.159072148148728,3.87614175737122e-09,2.05915237873451e-08,"CYP71A21","cytochrome P450, family 71, subfamily A, polypeptide 21(CYP71A21)",823990
"5284","AT3G48340",1133.83361346376,1.39385419634368,0.31197322923545,0.000789145320016508,0.00247926232495046,"CEP2","Cysteine proteinases superfamily protein(CEP2)",823992
"5285","AT3G48350",192.607636492005,1.65948501743813,0.172701221311776,1.86115776343961e-13,1.34862784141774e-12,"CEP3","Cysteine proteinases superfamily protein(CEP3)",823993
"5286","AT3G48360",7258.88785781432,-6.56417989063147,0.442762061011975,2.71651465829346e-45,8.05488260519261e-44,"BT2","BTB and TAZ domain protein 2(BT2)",823994
"5287","AT3G48390",1023.83868121113,-4.7528607774025,0.137859839704935,2.89326241151953e-218,2.58957701617707e-215,"AT3G48390","MA3 domain-containing protein(AT3G48390)",823997
"5288","AT3G48410",235.59214390566,0.795363234102672,0.15908294629452,0.0123394800783131,0.0321262524857266,"AT3G48410","alpha/beta-Hydrolases superfamily protein(AT3G48410)",823999
"5289","AT3G48420",1298.29781084954,-1.57875998316942,0.144076042755675,2.24327298763463e-16,1.91018093795555e-15,"AT3G48420","Haloacid dehalogenase-like hydrolase (HAD) superfamily protein(AT3G48420)",824000
