"","gene","symbol","Description","Entrez"
"660","AT3G55230","DIR24","Disease resistance-responsive (dirigent-like protein) family protein(AT3G55230)",824689
"661","AT2G37760","AKR4C8","NAD(P)-linked oxidoreductase superfamily protein(AKR4C8)",818353
"662","AT2G44370","AT2G44370","Cysteine/Histidine-rich C1 domain family protein(AT2G44370)",819044
"663","AT1G70780","AT1G70780","hypothetical protein(AT1G70780)",843415
"664","AT5G24910","CYP714A1","cytochrome P450, family 714, subfamily A, polypeptide 1(CYP714A1)",832560
"665","AT1G30750","AT1G30750","TPRXL(AT1G30750)",839955
"666","AT1G70140","FH8","formin 8(FH8)",843350
"667","AT5G66390","PER72","Peroxidase superfamily protein(AT5G66390)",836771
"668","AT1G22230","AT1G22230","nucleolar GTP-binding protein(AT1G22230)",838828
"669","AT5G67480","BT4","BTB and TAZ domain protein 4(BT4)",836884
"670","AT3G54510","AT3G54510","Early-responsive to dehydration stress protein (ERD4)(AT3G54510)",824616
"671","AT5G66170","STR18","sulfurtransferase 18(STR18)",836749
"672","AT1G61667","AT1G61667","serine protease, putative (Protein of unknown function, DUF538)(AT1G61667)",842463
"673","AT1G76160","sks5","SKU5 similar 5(sks5)",843948
"674","AT4G24805","AT4G24805","S-adenosyl-L-methionine-dependent methyltransferases superfamily protein(AT4G24805)",828583
"675","AT1G78260","AT1G78260","RNA-binding (RRM/RBD/RNP motifs) family protein(AT1G78260)",844161
"676","AT2G30230","AT2G30230","6,7-dimethyl-8-ribityllumazine synthase(AT2G30230)",817573
"677","AT4G30400","ATL13","RING/U-box superfamily protein(AT4G30400)",829163
"678","AT3G23560","ALF5","MATE efflux family protein(ALF5)",821935
"679","AT4G26200","ACS7","1-amino-cyclopropane-1-carboxylate synthase 7(ACS7)",828726
"680","AT5G43030","AT5G43030","Cysteine/Histidine-rich C1 domain family protein(AT5G43030)",834318
"681","AT2G25220","AT2G25220","Protein kinase superfamily protein(AT2G25220)",817060
"682","AT2G36890","RAX2","Duplicated homeodomain-like superfamily protein(RAX2)",818262
"683","AT5G46860","SYP22","Syntaxin/t-SNARE family protein(VAM3)",834730
"684","AT3G56200","AT3G56200","Transmembrane amino acid transporter family protein(AT3G56200)",824786
"685","AT1G23149","CPuORF29",NA,NA
"686","AT3G45970","EXLA1","expansin-like A1(EXLA1)",823740
"687","AT3G44970","AT3G44970","Cytochrome P450 superfamily protein(AT3G44970)",823632
"688","AT5G25830","GATA12","GATA transcription factor 12(GATA12)",832652
"689","AT3G43270","PME32","Plant invertase/pectin methylesterase inhibitor superfamily(AT3G43270)",823402
"690","AT4G02100","AT4G02100","Heat shock protein DnaJ with tetratricopeptide repeat-containing protein(AT4G02100)",828142
"691","AT4G32890","GATA9","GATA transcription factor 9(GATA9)",829425
"692","AT5G07110","PRA1B6","prenylated RAB acceptor 1.B6(PRA1.B6)",830602
"693","AT3G28200","PER31","Peroxidase superfamily protein(AT3G28200)",822446
"694","AT1G77330","AT1G77330","2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein(AT1G77330)",844069
"695","AT3G10720","PME25","Plant invertase/pectin methylesterase inhibitor superfamily(AT3G10720)",820241
"696","AT2G19660","AT2G19660","Cysteine/Histidine-rich C1 domain family protein(AT2G19660)",816485
"697","AT5G15150","HAT7","homeobox 3(HB-3)",831367
"698","AT3G01220","ATHB-20","homeobox protein 20(HB20)",821232
"699","AT1G74020","SSL12","strictosidine synthase 2(SS2)",843740
"700","AT4G22470","AT4G22470","protease inhibitor/seed storage/lipid transfer protein (LTP) family protein(AT4G22470)",828342
"701","AT2G21880","RABG2","RAB GTPase homolog 7A(RAB7A)",816724
"702","AT3G55430","AT3G55430","O-Glycosyl hydrolases family 17 protein(AT3G55430)",824709
"703","AT5G51060","RBOHC","NADPH/respiratory burst oxidase protein D(RHD2)",835179
"704","AT2G15490","UGT73B4","UDP-glycosyltransferase 73B4(UGT73B4)",816041
"705","AT1G63210","AT1G63210","Transcription elongation factor Spt6(AT1G63210)",842626
"706","AT3G05890","RCI2B","Low temperature and salt responsive protein family(RCI2B)",819758
"707","AT1G72210","BHLH96","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT1G72210)",843553
"708","AT3G09270","GSTU8","glutathione S-transferase TAU 8(GSTU8)",820083
"709","AT4G35060","HIPP25","Heavy metal transport/detoxification superfamily protein(HIPP25)",829658
"710","AT1G09270","IMPA4","importin alpha isoform 4(IMPA-4)",837448
"711","AT2G02610","AT2G02610","Cysteine/Histidine-rich C1 domain family protein(AT2G02610)",814790
"712","AT4G15470","AT4G15470","Bax inhibitor-1 family protein(AT4G15470)",827218
"713","AT2G26690","NPF6.2","Major facilitator superfamily protein(AT2G26690)",817210
"714","AT4G37430","CYP81F1","cytochrome P450, family 91, subfamily A, polypeptide 2(CYP91A2)",829897
"715","AT1G18290","AT1G18290","DUF4228 domain protein(AT1G18290)",838409
"716","AT3G17050","AT3G17050","hypothetical protein(AT3G17050)",3768842
"717","AT4G23030","AT4G23030","MATE efflux family protein(AT4G23030)",828402
"718","AT2G16790","AT2G16790","P-loop containing nucleoside triphosphate hydrolases superfamily protein(AT2G16790)",816180
"719","AT1G77380","AAP3","amino acid permease 3(AAP3)",844074
"720","AT3G28850","AT3G28850","Glutaredoxin family protein(AT3G28850)",822517
"721","AT4G02090","AT4G02090","multidrug resistance protein ABC transporter family protein(AT4G02090)",827380
"722","AT2G34080","AT2G34080","Cysteine proteinases superfamily protein(AT2G34080)",817969
"723","AT5G09530","AT5G09530","hydroxyproline-rich glycoprotein family protein(PELPK1)",830812
"724","AT3G19580","AZF2","zinc-finger protein 2(ZF2)",821495
"725","AT5G17860","CCX1","calcium exchanger 7(CAX7)",831654
"726","AT5G62540","UBC3","ubiquitin-conjugating enzyme 3(UBC3)",836374
"727","AT5G51680","AT5G51680","hydroxyproline-rich glycoprotein family protein(AT5G51680)",835242
"728","AT1G23550","SRO2","similar to RCD one 2(SRO2)",838965
"729","AT2G41190","AT2G41190","Transmembrane amino acid transporter family protein(AT2G41190)",818718
"730","AT4G01335","AT4G01335","TATA box-binding protein associated factor RNA polymerase I subunit B-like protein(AT4G01335)",7922343
"731","AT4G13890","SHM5","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein(EDA36)",827024
"732","AT5G61660","AT5G61660","glycine-rich protein(AT5G61660)",836288
"733","AT3G17100","BHLH147","sequence-specific DNA binding transcription factor(AT3G17100)",820967
"734","AT3G12920","BRG3","SBP (S-ribonuclease binding protein) family protein(BRG3)",820477
"735","AT3G53620","PPA4","pyrophosphorylase 4(PPa4)",824530
"736","AT1G26930","AT1G26930","Galactose oxidase/kelch repeat superfamily protein(AT1G26930)",839583
"737","AT5G57900","SKIP1","SKP1 interacting partner 1(SKIP1)",835901
"738","AT1G12090","ELP","extensin-like protein(ELP)",837761
"739","AT4G24040","TRE1","trehalase 1(TRE1)",828504
"740","AT4G36380","ROT3","Cytochrome P450 superfamily protein(ROT3)",829790
"741","AT1G20440","COR47","cold-regulated 47(COR47)",838632
"742","AT3G06590","BHLH148","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(AT3G06590)",819838
"743","AT2G39010","PIP2-6","plasma membrane intrinsic protein 2E(PIP2E)",818487
"744","AT4G33420","PER47","Peroxidase superfamily protein(AT4G33420)",829479
"745","AT5G19340","AT5G19340","hypothetical protein(AT5G19340)",832054
"746","AT2G36080","ARF31","AP2/B3-like transcriptional factor family protein(ABS2)",818181
"747","AT3G10815","AT3G10815","RING/U-box superfamily protein(AT3G10815)",2745878
"748","AT1G05170","B3GALT2","Galactosyltransferase family protein(AT1G05170)",839292
"749","AT5G16360","AT5G16360","NC domain-containing protein-like protein(AT5G16360)",831497
"750","AT4G30975","AT4G30975","ncRNA(AT4G30975)",5008174
"751","AT3G29370","AT3G29370","hypothetical protein(P1R3)",822596
"752","AT5G36925","AT5G36925","hypothetical protein(AT5G36925)",833661
"753","AT2G46770","NAC043","NAC (No Apical Meristem) domain transcriptional regulator superfamily protein(NST1)",819290
"754","AT3G05880","RCI2A","Low temperature and salt responsive protein family(RCI2A)",819757
"755","AT4G17170","RABB1C","RAB GTPase homolog B1C(RABB1C)",827428
"756","AT1G32170","XTH30","xyloglucan endotransglucosylase/hydrolase 30(XTH30)",840109
"757","AT2G23190","CYP81D7","cytochrome P450, family 81, subfamily D, polypeptide 7(CYP81D7)",816851
"758","AT5G39580","PER62","Peroxidase superfamily protein(AT5G39580)",833954
"759","AT3G52710","AT3G52710","hypothetical protein(AT3G52710)",824437
"760","AT5G07070","CIPK2","CBL-interacting protein kinase 2(CIPK2)",830598
"761","AT2G25460","AT2G25460","EEIG1/EHBP1 protein amino-terminal domain protein(AT2G25460)",817084
"762","AT3G22740","HMT3","homocysteine S-methyltransferase 3(HMT3)",821845
"763","AT5G04200","AMC9","metacaspase 9(MC9)",830299
"764","AT2G47270","UPB1","transcription factor UPBEAT protein(UPB1)",819340
"765","AT4G34380","AT4G34380","Transducin/WD40 repeat-like superfamily protein(AT4G34380)",829588
"766","AT5G59930","AT5G59930","Cysteine/Histidine-rich C1 domain family protein(AT5G59930)",836115
"767","AT1G51850","AT1G51850","Leucine-rich repeat protein kinase family protein(AT1G51850)",841612
"768","AT2G34655","AT2G34655",NA,NA
"769","AT5G66070","ATL27","RING/U-box superfamily protein(AT5G66070)",836739
"770","AT1G76930","ATEXT4","extensin 4(EXT4)",844028
"771","AT5G67080","MAPKKK19","mitogen-activated protein kinase kinase kinase 19(MAPKKK19)",836843
"772","AT3G01202","AT3G01202","ncRNA(AT3G01202)",5007970
"773","AT3G53200","AtMYB27","myb domain protein 27(MYB27)",824486
"774","AT4G18940","AT4G18940","RNA ligase/cyclic nucleotide phosphodiesterase family protein(AT4G18940)",827629
"775","AT1G57943","PUP17","purine permease 17(PUP17)",842164
"776","AT2G29480","GSTU2","glutathione S-transferase tau 2(GSTU2)",817497
"777","AT1G05300","ZIP5","zinc transporter 5 precursor(ZIP5)",837029
"778","AT3G11430","GPAT5","glycerol-3-phosphate acyltransferase 5(GPAT5)",820316
"779","AT4G35860","RABB1B","GTP-binding 2(GB2)",829740
"780","AT4G24026","AT4G24026","hypothetical protein(AT4G24026)",6240360
"781","AT4G38080","AT4G38080","hydroxyproline-rich glycoprotein family protein(AT4G38080)",829964
"782","AT2G22510","AT2G22510","hydroxyproline-rich glycoprotein family protein(AT2G22510)",816784
"783","AT1G09560","GLP4","germin-like protein 5(GLP5)",837482
"784","AT5G15230","GASA4","GAST1 protein homolog 4(GASA4)",831375
"785","AT5G58000","RTNLB21","Reticulon family protein(AT5G58000)",835911
"786","AT2G46950","CYP709B2","cytochrome P450, family 709, subfamily B, polypeptide 2(CYP709B2)",819309
"787","AT3G29034","AT3G29034","transmembrane protein(AT3G29034)",822546
"788","AT1G33360","AT1G33360","ATP-dependent Clp protease(AT1G33360)",840230
"789","AT1G70790","AT1G70790","Calcium-dependent lipid-binding (CaLB domain) family protein(AT1G70790)",843416
"790","AT2G21140","PRP2","proline-rich protein 2(PRP2)",816649
"791","AT3G11420","AT3G11420","beta-1,3-N-acetylglucosaminyltransferase lunatic protein, putative (DUF604)(AT3G11420)",820315
"792","AT3G22200","POP2","Pyridoxal phosphate (PLP)-dependent transferases superfamily protein(POP2)",821784
"793","AT1G76180","ERD14","Dehydrin family protein(ERD14)",843950
"794","AT2G01890","PAP8","purple acid phosphatase 8(PAP8)",814720
"795","AT1G14870","PCR2","PLANT CADMIUM RESISTANCE 2(PCR2)",838052
"796","AT3G08970","ERDJ3A","DNAJ heat shock N-terminal domain-containing protein(ATERDJ3A)",820049
"797","AT4G31550","WRKY11","WRKY DNA-binding protein 11(WRKY11)",829282
"798","AT3G25597","AT3G25597","transmembrane protein(AT3G25597)",3768932
"799","AT5G38940","AT5G38940","RmlC-like cupins superfamily protein(AT5G38940)",833886
"800","AT1G68690","PERK9","Protein kinase superfamily protein(PERK9)",3767664
"801","AT3G11340","AT3G11340","UDP-Glycosyltransferase superfamily protein(UGT76B1)",820307
"802","AT3G17110","AT3G17110","miscRNA(AT3G17110)",3768803
"803","AT1G30700","AT1G30700","FAD-binding Berberine family protein(AT1G30700)",839950
"804","AT3G51540","AT3G51540","mucin-5AC-like protein(AT3G51540)",824317
"805","AT4G23700","CHX17","cation/H+ exchanger 17(CHX17)",828470
"806","AT3G55970","ATJRG21","jasmonate-regulated gene 21(JRG21)",824763
"807","AT4G15230","ABCG30","pleiotropic drug resistance 2(ABCG30)",827187
"808","AT3G53232","RTFL1","ROTUNDIFOLIA like 1(RTFL1)",2745963
"809","AT5G13220","TIFY9","jasmonate-zim-domain protein 10(JAZ10)",831162
"810","AT5G38710","POX2","Methylenetetrahydrofolate reductase family protein(AT5G38710)",833862
"811","AT1G73165","CLE1","CLAVATA3/ESR-RELATED 1(CLE1)",28717420
"812","AT5G13940","AT5G13940","aminopeptidase(AT5G13940)",831242
"813","AT1G17030","AT1G17030","hypothetical protein(AT1G17030)",838273
"814","AT2G28085","AT2G28085","SAUR-like auxin-responsive protein family(AT2G28085)",817353
"815","AT1G51620","AT1G51620","Protein kinase superfamily protein(AT1G51620)",841587
"816","AT4G12480","EARLI1","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(EARLI1)",826860
"817","AT1G20225","AT1G20225","Thioredoxin superfamily protein(AT1G20225)",838611
"818","AT3G22250","UGT82A1","UDP-Glycosyltransferase superfamily protein(AT3G22250)",821795
"819","AT4G12490","AT4G12490","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT4G12490)",826861
"820","AT4G12500","AT4G12500","Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein(AT4G12500)",826862
"821","AT2G25440","AtRLP20","receptor like protein 20(RLP20)",817082
"822","AT3G06260","GATL4","galacturonosyltransferase-like 4(GATL4)",819800
"823","AT2G43890","AT2G43890","Pectin lyase-like superfamily protein(AT2G43890)",818993
"824","AT2G44460","BGLU28","beta glucosidase 28(BGLU28)",819053
"825","AT3G46300","AT3G46300","hypothetical protein(AT3G46300)",823775
"826","AT2G36325","AT2G36325","GDSL-like Lipase/Acylhydrolase superfamily protein(AT2G36325)",5007939
"827","AT5G01542","AT5G01542","ncRNA(AT5G01542)",10723022
"828","AT3G56930","PAT04","DHHC-type zinc finger family protein(AT3G56930)",824860
"829","AT2G35170","AT2G35170","Histone H3 K4-specific methyltransferase SET7/9 family protein(AT2G35170)",818084
"830","AT4G27730","OPT6","oligopeptide transporter 1(OPT6)",828887
"831","AT1G22500","ATL15","RING/U-box superfamily protein(ATL15)",838856
"832","AT1G75750","GASA1","GAST1 protein homolog 1(GASA1)",843908
"833","AT5G08350","AT5G08350","GRAM domain-containing protein / ABA-responsive protein-like protein(AT5G08350)",830733
"834","AT1G01620","PIP1-3","plasma membrane intrinsic protein 1C(PIP1C)",839235
"835","AT3G30775","POX1","Methylenetetrahydrofolate reductase family protein(ERD5)",822833
"836","AT4G02050","STP7","sugar transporter protein 7(STP7)",828154
"837","AT2G42280","BHLH130","basic helix-loop-helix (bHLH) DNA-binding superfamily protein(FBH4)",818829
"838","AT2G44500","AT2G44500","O-fucosyltransferase family protein(AT2G44500)",819057
"839","AT1G53570","MAP3KA","mitogen-activated protein kinase kinase kinase 3(MAP3KA)",841792
"840","AT4G20260","PCAP1","plasma-membrane associated cation-binding protein 1(PCAP1)",827773
"841","AT4G19140","AT4G19140","exopolysaccharide production negative regulator(AT4G19140)",827652
"842","AT2G45210","SAUR36","SAUR-like auxin-responsive protein family(SAUR36)",819129
"843","AT3G14990","DJ1A","Class I glutamine amidotransferase-like superfamily protein(DJ1A)",820728
"844","AT2G17550","AT2G17550","RB1-inducible coiled-coil protein(TRM26)",816262
"845","AT4G33150","LKR/SDH","lysine-ketoglutarate reductase/saccharopine dehydrogenase bifunctional enzyme(AT4G33150)",829452
"846","AT1G15670","AT1G15670","Galactose oxidase/kelch repeat superfamily protein(AT1G15670)",838136
"847","AT3G30390","AT3G30390","Transmembrane amino acid transporter family protein(AT3G30390)",822740
"848","AT1G30130","AT1G30130","DUF1365 family protein(AT1G30130)",839892
"849","AT4G32070","Phox4","Octicosapeptide/Phox/Bem1p (PB1) domain-containing protein / tetratricopeptide repeat (TPR)-containing protein(Phox4)",829338
"850","AT3G49780","PSK3","phytosulfokine 4 precursor(PSK4)",824140
"851","AT5G05140","MED26B","Transcription elongation factor (TFIIS) family protein(AT5G05140)",830396
"852","AT3G56000","CSLA14","cellulose synthase like A14(CSLA14)",824766
"853","AT3G60220","ATL4","TOXICOS EN LEVADURA 4(ATL4)",825192
"854","AT4G26540","AT4G26540","Leucine-rich repeat receptor-like protein kinase family protein(AT4G26540)",828760
"855","AT4G39400","BRI1","Leucine-rich receptor-like protein kinase family protein(BRI1)",830095
"856","AT2G17430","MLO7","Seven transmembrane MLO family protein(MLO7)",816249
"857","AT1G73300","SCPL2","serine carboxypeptidase-like 2(scpl2)",843664
"858","AT4G23270","CRK19","cysteine-rich RLK (RECEPTOR-like protein kinase) 19(CRK19)",828426
"859","AT5G25265","AT5G25265","Hyp O-arabinosyltransferase-like protein(AT5G25265)",832598
"860","AT2G47730","GSTF8","glutathione S-transferase phi 8(GSTF8)",819386
"861","AT2G38410","AT2G38410","ENTH/VHS/GAT family protein(AT2G38410)",818422
"862","AT5G49690","UGT91C1","UDP-Glycosyltransferase superfamily protein(AT5G49690)",835032
"863","AT4G40050","AT4G40050","signal transducer, putative (DUF3550/UPF0682)(AT4G40050)",830168
"864","AT4G00955","AT4G00955","wall-associated receptor kinase-like protein(AT4G00955)",827942
"865","AT4G24340","AT4G24340","Phosphorylase superfamily protein(AT4G24340)",828537
"866","AT3G19420","ATPEN2","PTEN 2(PEN2)",821476
"867","AT4G12230","AT4G12230","alpha/beta-Hydrolases superfamily protein(AT4G12230)",826831
"868","AT1G61140","EDA16","SNF2 domain-containing protein / helicase domain-containing protein / zinc finger protein-like protein(EDA16)",842407
"869","AT5G47180","PVA21","Plant VAMP (vesicle-associated membrane protein) family protein(AT5G47180)",834764
"870","AT1G04780","AT1G04780","Ankyrin repeat family protein(AT1G04780)",839414
"871","AT3G10800","BZIP28","Basic-leucine zipper (bZIP) transcription factor family protein(BZIP28)",820249
"872","AT2G30740","PTI12","Protein kinase superfamily protein(AT2G30740)",817625
"873","AT2G01600","AT2G01600","ENTH/ANTH/VHS superfamily protein(AT2G01600)",814689
"874","AT5G37540","AT5G37540","Eukaryotic aspartyl protease family protein(AT5G37540)",833732
"875","AT1G08315","AT1G08315","ARM repeat superfamily protein(AT1G08315)",837352
"876","AT1G34370","STOP1","C2H2 and C2HC zinc fingers superfamily protein(STOP1)",840339
"877","AT2G17520","IRE1A","Endoribonuclease/protein kinase IRE1-like protein(IRE1A)",816258
"878","AT2G31260","APG9","autophagy 9 (APG9)(APG9)",817683
"879","AT4G01750","RGXT2","rhamnogalacturonan xylosyltransferase 2(RGXT2)",827905
"880","AT1G72070","AT1G72070","Chaperone DnaJ-domain superfamily protein(AT1G72070)",843538
"881","AT4G25690","AT4G25690","stress response NST1-like protein(AT4G25690)",828674
"882","AT3G19553","AT3G19553","Amino acid permease family protein(PUT5)",821492
"883","AT1G07310","AT1G07310","Calcium-dependent lipid-binding (CaLB domain) family protein(AT1G07310)",837242
"884","AT1G76700","ATJ10","DNAJ heat shock N-terminal domain-containing protein(AT1G76700)",844003
"885","AT5G43290","WRKY49","WRKY DNA-binding protein 49(WRKY49)",834347
"886","AT5G48530","AT5G48530","hypothetical protein(AT5G48530)",834909
"887","AT1G29760","AT1G29760","Putative adipose-regulatory protein (Seipin)(AT1G29760)",839854
"888","AT4G23260","CRK18","cysteine-rich RLK (RECEPTOR-like protein kinase) 18(CRK18)",828425
"889","AT1G01780","PLIM2B","GATA type zinc finger transcription factor family protein(PLIM2b)",839267
"890","AT1G65486","AT1G65486","transmembrane protein(AT1G65486)",6240283
"891","AT5G09440","EXL4","EXORDIUM like 4(EXL4)",830803
"892","AT1G03850","GRXS13","Glutaredoxin family protein(GRXS13)",839392
"893","AT3G15070","AT3G15070","RING/U-box superfamily protein(AT3G15070)",820736
"894","AT2G23450","WAKL14","Protein kinase superfamily protein(AT2G23450)",816877
"895","AT5G09930","ABCF2","ABC transporter family protein(ABCF2)",830854
"896","AT1G53430","AT1G53430","Leucine-rich repeat transmembrane protein kinase(AT1G53430)",841778
"897","AT5G44290","AT5G44290","Protein kinase superfamily protein(AT5G44290)",834452
"898","AT2G31350","GLX2-5","glyoxalase 2-5(GLX2-5)",817693
"899","AT5G22000","RHF2A","RING-H2 group F2A(RHF2A)",832260
"900","AT5G62570","CBP60A","Calmodulin binding protein-like protein(AT5G62570)",836377
"901","AT1G09430","ACLA-3","ATP-citrate lyase A-3(ACLA-3)",837466
"902","AT5G54080","HGO","homogentisate 1,2-dioxygenase(HGO)",835494
"903","AT3G02170","LNG2","longifolia2(LNG2)",821279
"904","AT1G35350","PHO1-H8","EXS (ERD1/XPR1/SYG1) family protein(AT1G35350)",840424
"905","AT5G03380","AT5G03380","Heavy metal transport/detoxification superfamily protein(AT5G03380)",831854
"906","AT1G08920","SUGTL2","ERD (early response to dehydration) six-like 1(ESL1)",837413
"907","AT3G59210","AT3G59210","F-box/RNI-like superfamily protein(AT3G59210)",825090
"908","AT1G79270","ECT8","evolutionarily conserved C-terminal region 8(ECT8)",844267
"909","AT5G45410","AT5G45410","zinc finger B-box protein(AT5G45410)",834577
"910","AT5G20790","AT5G20790","transmembrane protein(AT5G20790)",832202
"911","AT4G17500","ERF1A","ethylene responsive element binding factor 1(ERF-1)",827464
"912","AT1G67070","PMI2","Mannose-6-phosphate isomerase, type I(DIN9)",843027
"913","AT4G01250","WRKY22","WRKY family transcription factor(WRKY22)",827896
"914","AT1G15380","AT1G15380","Lactoylglutathione lyase / glyoxalase I family protein(GLYI4)",838107
"915","AT5G63620","AT5G63620","GroES-like zinc-binding alcohol dehydrogenase family protein(AT5G63620)",836482
"916","AT3G52240","AT3G52240","transcriptional regulator ATRX(AT3G52240)",824389
"917","AT5G24230","AT5G24230","Lipase class 3-related protein(AT5G24230)",832490
"918","AT5G18490","AT5G18490","vacuolar sorting-associated protein (DUF946)(AT5G18490)",831967
"919","AT1G03610","AT1G03610","plant/protein (DUF789)(AT1G03610)",838961
"920","AT5G44572","AT5G44572","transmembrane protein(AT5G44572)",5008298
"921","AT5G50230","AT5G50230","Transducin/WD40 repeat-like superfamily protein(AT5G50230)",835088
"922","AT3G15510","ATNAC2","NAC domain containing protein 2(NAC2)",820790
"923","AT4G26288","AT4G26288","hypothetical protein(AT4G26288)",5008166
"924","AT5G22850","AT5G22850","Eukaryotic aspartyl protease family protein(AT5G22850)",832348
"925","AT5G46250","LARP6A","RNA-binding protein(LARP6a)",834667
"926","AT1G66150","TMK1","transmembrane kinase 1(TMK1)",842930
"927","AT1G29340","PUB17","plant U-box 17(PUB17)",839808
"928","AT1G67480","AT1G67480","Galactose oxidase/kelch repeat superfamily protein(AT1G67480)",843069
"929","AT1G65970","PRXIIC","thioredoxin-dependent peroxidase 2(TPX2)",842909
"930","AT2G19800","MIOX2","myo-inositol oxygenase 2(MIOX2)",816499
"931","AT1G05560","UGT75B1","UDP-glucosyltransferase 75B1(UGT75B1)",837058
"932","AT5G59030","COPT1","copper transporter 1(COPT1)",836020
"933","AT5G65925","AT5G65925","hypothetical protein(AT5G65925)",836722
"934","AT3G49940","LBD38","LOB domain-containing protein 38(LBD38)",824156
"935","AT5G16970","P1","alkenal reductase(AER)",831560
"936","AT2G42900","AT2G42900","Plant basic secretory protein (BSP) family protein(AT2G42900)",818891
"937","AT5G64570","BXL4","beta-D-xylosidase 4(XYL4)",836578
"938","AT4G18210","PUP10","purine permease 10(PUP10)",827546
"939","AT4G16690","PPD","methyl esterase 16(MES16)",827371
"940","AT5G61228","CPuORF15",NA,NA
"941","AT1G01490","AT1G01490","Heavy metal transport/detoxification superfamily protein(AT1G01490)",839440
"942","AT1G72450","TIFY11B","jasmonate-zim-domain protein 6(JAZ6)",843577
"943","AT2G44670","AT2G44670","senescence-associated family protein (DUF581)(AT2G44670)",819075
"944","AT4G17070","AT4G17070","peptidyl-prolyl cis-trans isomerase(AT4G17070)",827415
"945","AT1G29260","PEX7","peroxin 7(PEX7)",839800
"946","AT2G35910","ATL70","RING/U-box superfamily protein(AT2G35910)",818164
"947","AT1G66725","MIR163","ncRNA(MIR163)",3767649
"948","AT3G06170","AT3G06170","Serinc-domain containing serine and sphingolipid biosynthesis protein(AT3G06170)",819791
"949","AT5G07370","IPK2A","inositol polyphosphate kinase 2 alpha(IPK2a)",830628
"950","AT1G12760","AT1G12760","Zinc finger, C3HC4 type (RING finger) family protein(AT1G12760)",837832
"951","AT2G39660","BIK1","botrytis-induced kinase1(BIK1)",818549
"952","AT2G41210","PIP5K5","phosphatidylinositol- 4-phosphate 5-kinase 5(PIP5K5)",818720
"953","AT3G55450","PBL1","PBS1-like 1(PBL1)",824711
"954","AT1G43675","AT1G43675","hypothetical protein(AT1G43675)",3767309
"955","AT5G64410","OPT4","oligopeptide transporter 4(OPT4)",836562
"956","AT1G25390","AT1G25390","Protein kinase superfamily protein(AT1G25390)",839125
"957","AT2G21470","SAE2","SUMO-activating enzyme 2(SAE2)",816686
"958","AT1G61380","SD129","S-domain-1 29(SD1-29)",842432
"959","AT5G03320","AT5G03320","Protein kinase superfamily protein(AT5G03320)",831876
"960","AT5G20990","CNX1","molybdopterin biosynthesis CNX1 protein / molybdenum cofactor biosynthesis enzyme CNX1 (CNX1)(B73)",832224
"961","AT4G33565","AT4G33565","RING/U-box superfamily protein(AT4G33565)",829496
"962","AT4G37150","MES9","methyl esterase 9(MES9)",829869
"963","AT1G28380","NSL1","MAC/Perforin domain-containing protein(NSL1)",839735
"964","AT1G67060","AT1G67060","peptidase M50B-like protein(AT1G67060)",843026
"965","AT1G32460","AT1G32460","hypothetical protein(AT1G32460)",840140
"966","AT1G60940","SRK2B","SNF1-related protein kinase 2.10(SNRK2.10)",842385
"967","AT4G20820","AT4G20820","FAD-binding Berberine family protein(AT4G20820)",827830
"968","AT1G75540","BBX21","salt tolerance homolog2(BBX21)",843890
"969","AT2G23100","AT2G23100","Cysteine/Histidine-rich C1 domain family protein(AT2G23100)",816842
"970","AT1G64170","CHX16","cation/H+ exchanger 16(CHX16)",842721
"971","AT4G28350","LECRK72","Concanavalin A-like lectin protein kinase family protein(AT4G28350)",828950
"972","AT1G80460","GLPK","Actin-like ATPase superfamily protein(NHO1)",844385
"973","AT5G43670","AT5G43670","Sec23/Sec24 protein transport family protein(AT5G43670)",834387
"974","AT2G25600","AKT6","Shaker pollen inward K+ channel(SPIK)",817099
"975","AT4G25110","AMC2","metacaspase 2(MC2)",828614
"976","AT2G41490","GPT","UDP-glcnac-adolichol phosphate glcnac-1-p-transferase(GPT)",818747
"977","AT5G03180","AT5G03180","RING/U-box superfamily protein(AT5G03180)",831897
"978","AT3G11900","ANT1","aromatic and neutral transporter 1(ANT1)",820363
"979","AT4G11090","TBL23","TRICHOME BIREFRINGENCE-LIKE 23(TBL23)",826710
"980","AT4G02075","PIT1","RING/FYVE/PHD zinc finger superfamily protein(PIT1)",828146
"981","AT5G54300","AT5G54300","cotton fiber-like protein (DUF761)(AT5G54300)",835518
"982","AT3G12400","ELC","Ubiquitin-conjugating enzyme/RWD-like protein(ELC)",820419
"983","AT1G78310","VQ9","VQ motif-containing protein(AT1G78310)",844166
"984","AT5G64500","AT5G64500","Major facilitator superfamily protein(AT5G64500)",836571
"985","AT1G69900","AT1G69900","Actin cross-linking protein(AT1G69900)",843326
"986","AT3G11660","NHL1","NDR1/HIN1-like 1(NHL1)",820338
